Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
BEF 1030,medieval_late,1,1030,Post-1000 AD (should be trimmed): 1030,588504,I47341,Muniadona /Moniz/
BET 1055 AND 1065,medieval_late,1,1055,Post-1000 AD (should be trimmed): 1055,588603,I47344,Jimena /Fernández de Castro/
BET 22 AUG 1092 AND 7 FEB 1093,medieval_late,1,1092,Post-1000 AD (should be trimmed): 1092,588734,I47345,Pedro Muñoz //
BET 17 JAN 1097 AND 21 MAR 1097,medieval_late,1,1097,Post-1000 AD (should be trimmed): 1097,588757,I47346,Munio Muñoz //
18 SEP 1131,medieval_late,1,1131,Post-1000 AD (should be trimmed): 1131,589291,I47373,Guerau II /de Cabrera/
AFT 6 JAN 1129,medieval_late,1,1129,Post-1000 AD (should be trimmed): 1129,589911,I47391,Mayor /Rodríguez/
15 MAY 951,ad_standard,1,951,,590630,I47413,Diego /Moniz de Saldaña/
AFT 27 MAR 976,ad_standard,1,976,,590688,I47415,Elvira Diaz //
OCT 927,ad_standard,1,927,,591723,I47471,"Miró II el Jove, comte de Cerdanya //"
BEF 1075,medieval_late,1,1075,Post-1000 AD (should be trimmed): 1075,592093,I47480,Sancho /Macerátiz/
BET 1040 AND 1050,medieval_late,1,1040,Post-1000 AD (should be trimmed): 1040,592113,I47481,Sancha /Sánchez/
6 APR 1083,medieval_late,1,1083,Post-1000 AD (should be trimmed): 1083,593187,I47520,Diego /Ansúrez/
BET 1016 AND 1018,medieval_late,1,1016,Post-1000 AD (should be trimmed): 1016,594070,I47539,"Fernando I o Magno, rei de Castela //"
BET 1000 AND 1005,ad_standard,1,1000,,595282,I47543,"Berenguer Ramon I, Count of Barcelona //"
AFT 6 MAR 1058,medieval_late,1,1058,Post-1000 AD (should be trimmed): 1058,595752,I47544,"Sanç, Comte d'Olèrdola //"
27 MAY 1076,medieval_late,1,1076,Post-1000 AD (should be trimmed): 1076,595796,I47545,"Ramon Berenguer I, Count of Barcelona //"
27 OCT 1070,medieval_late,1,1070,Post-1000 AD (should be trimmed): 1070,596516,I47558,Sancha /de Aybar/
BET 838 AND 865,ad_standard,1,838,,597111,I47571,"Donat Lop, Comde de Bigòrra //"
AUG 874,ad_standard,1,874,,597808,I47579,"Bernard I, comte de Toulouse //"
AFT 1189,medieval_late,1,1189,Post-1000 AD (should be trimmed): 1189,600283,I47664,Urraca Ruiz //
BEF 1100,medieval_late,1,1100,Post-1000 AD (should be trimmed): 1100,600417,I47671,Pedro /Arias/
BET 1070 AND 1085,medieval_late,1,1070,Post-1000 AD (should be trimmed): 1070,600665,I47682,Trastamiro Hermigio /Alboazar/
BET 1040 AND 1065,medieval_late,1,1040,Post-1000 AD (should be trimmed): 1040,601492,I47712,Godinho Viegas de Baião /5º Senhor do Couto de Azevedo/
AFT 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,601785,I47723,Nuno /Soares Velho/
25 JUL 1139,medieval_late,1,1139,Post-1000 AD (should be trimmed): 1139,602557,I47744,Diogo /Gonçalves de Urrô/
BEF 5 MAY 1272,medieval_late,1,1272,Post-1000 AD (should be trimmed): 1272,603891,I47801,Joâo /Pires Redondo/
AFT 1225,medieval_late,1,1225,Post-1000 AD (should be trimmed): 1225,605009,I47841,María /Martins Dade/
BEF 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,605658,I47864,D. Nuno /Pires de Bragança/
AFT 1337,medieval_late,1,1337,Post-1000 AD (should be trimmed): 1337,608509,I47988,Maria /Fernandes de Cambra/
FEB 1071,medieval_late,1,1071,Post-1000 AD (should be trimmed): 1071,610615,I48086,Núño Mendes /Menéndez/
APR 1101,medieval_late,1,1101,Post-1000 AD (should be trimmed): 1101,610685,I48089,Urraca /de Castilla y León/
15 NOV 1101,medieval_late,1,1101,Post-1000 AD (should be trimmed): 1101,610930,I48091,"Elvira, reina titular de Toro //"
BEF 1040,medieval_late,1,1040,Post-1000 AD (should be trimmed): 1040,613752,I48113,Paio Pires /Romeu/
26 MAR 1212,medieval_late,1,1212,Post-1000 AD (should be trimmed): 1212,614360,I48130,Sancho I of Portugal //
JUN 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,615211,I48138,João /Garcia de Sousa/
BET 25 JUL 1106 AND 25 JUL 1112,medieval_late,1,1106,Post-1000 AD (should be trimmed): 1106,615469,I48151,Afonso I of Portugal //
1 NOV 1130,medieval_late,1,1130,Post-1000 AD (should be trimmed): 1130,616882,I48154,Theresa of León //
AFT 1170,medieval_late,1,1170,Post-1000 AD (should be trimmed): 1170,617790,I48166,Fernão /Pires de Bragança/
AFT 1175,medieval_late,1,1175,Post-1000 AD (should be trimmed): 1175,617815,I48167,D. Sancha /Pires de Bragança/
AFT AUG 1172,medieval_late,1,1172,Post-1000 AD (should be trimmed): 1172,618303,I48186,Fernando /Afonso de Portugal/
BEF 1109,medieval_late,1,1109,Post-1000 AD (should be trimmed): 1109,618478,I48194,Vela /Sanches/
BET 1005 AND 1045,medieval_late,1,1005,Post-1000 AD (should be trimmed): 1005,618758,I48208,Diego /Rodríguez Díaz de Asturias/
16 DEC 1160,medieval_late,1,1160,Post-1000 AD (should be trimmed): 1160,618902,I48210,García /Garcés de Aza/
8 APR 1157,medieval_late,1,1157,Post-1000 AD (should be trimmed): 1157,619322,I48227,Elvira /Alfonso de Castilla y Leon/
JUN 1144,medieval_late,1,1144,Post-1000 AD (should be trimmed): 1144,619464,I48230,RODRIGO /Velaz/
BEF 1150,medieval_late,1,1150,Post-1000 AD (should be trimmed): 1150,619528,I48233,Bernardo /Díaz de Asturias/
18 MAY 1097,medieval_late,1,1097,Post-1000 AD (should be trimmed): 1097,620832,I48258,Pierre I /de Gavarret/
24 FEB 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,621123,I48273,Ponç II Giraldo /de Cabrera/
APR 1114,medieval_late,1,1114,Post-1000 AD (should be trimmed): 1114,621366,I48286,Álvar Fañez or Háñez //
3 JUN 1124,medieval_late,1,1124,Post-1000 AD (should be trimmed): 1124,621555,I48287,Eslonza /Álvarez/
AFT 23 JUL 1153,medieval_late,1,1153,Post-1000 AD (should be trimmed): 1153,621608,I48289,Elio /Álvarez/
17 SEP 1114,medieval_late,1,1114,Post-1000 AD (should be trimmed): 1114,621813,I48298,Eilo /Alfonso/
28 NOV 1154,medieval_late,1,1154,Post-1000 AD (should be trimmed): 1154,621871,I48299,María /Pérez de Valladolid/
BET MAY 1112 AND 20 MAY 1120,medieval_late,1,1112,Post-1000 AD (should be trimmed): 1112,622824,I48330,Rodrigo /Muñoz/
AFT 29 OCT 1143,medieval_late,1,1143,Post-1000 AD (should be trimmed): 1143,622945,I48333,Rodericus /Fernandi/
2 AUG 1205,medieval_late,1,1205,Post-1000 AD (should be trimmed): 1205,623168,I48337,Juana /de Aza/
BEF 970,ad_standard,1,970,,623899,I48360,Aminia //
BET 31 OCT 961 AND 19 JUN 962,ad_standard,1,961,,624021,I48366,Munio (Nuño) /Flaínez o Laínez/
30 MAY 995,ad_standard,1,995,,625534,I48414,Fernadez /Garces/
12 MAY 1083,medieval_late,1,1083,Post-1000 AD (should be trimmed): 1083,625554,I48415,Gonzalo /Salvadoréz de Lara de Bureba/
26 OCT 1110,medieval_late,1,1110,Post-1000 AD (should be trimmed): 1110,625634,I48416,Gómez /González Salvadores/
BET 1059 AND 1101,medieval_late,1,1059,Post-1000 AD (should be trimmed): 1059,626821,I48467,"D. Rodrigo González de Lara, señor de Lara y Liabana //"
BET 995 AND 997,ad_standard,1,995,,627506,I48487,Ponce II Guglielmo /di Tolosa/
29 MAY 1050,medieval_late,1,1050,Post-1000 AD (should be trimmed): 1050,627979,I48493,Elisabet /de Nimes/
6 DEC 1082,medieval_late,1,1082,Post-1000 AD (should be trimmed): 1082,629115,I48500,Raymond Béranger /de Barcelone/
30 JUN 1109,medieval_late,1,1109,Post-1000 AD (should be trimmed): 1109,629649,I48501,Estefanía /de Barcelona/
AFT 29 JUL 1059,medieval_late,1,1059,Post-1000 AD (should be trimmed): 1059,630289,I48526,Teresa /de Aragón/
4 JUN 1094,medieval_late,1,1094,Post-1000 AD (should be trimmed): 1094,630335,I48527,Sancho Ramírez //
AFT 837,ad_standard,1,837,,631513,I48551,Fulqualdus //
BET JUN 949 AND 20 APR 950,ad_standard,1,949,,632381,I48558,"Mayeul II de Narbonne, vicomte de Mâcon //"
AFT JUL 935,ad_standard,1,935,,633300,I48571,Ermingaud //
13 SEP 953,ad_standard,1,953,,633457,I48573,Guillermo /de Pallars/
BEF 975,ad_standard,1,975,,633764,I48587,"Garcie Arnaud, comte d'Astarac //"
BET 1104 AND 1106,medieval_late,1,1104,Post-1000 AD (should be trimmed): 1104,635865,I48638,Marie /Rodriguez/
AFT 1028,medieval_late,1,1028,Post-1000 AD (should be trimmed): 1028,636235,I48652,Nuño /Nuñez/
AFT 30 JUN 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,636318,I48656,Guillén /Pérez de Guzmán/
AFT 1213,medieval_late,1,1213,Post-1000 AD (should be trimmed): 1213,636472,I48662,Fernando /Álvarez de Guzmán/
15 JUL 1211,medieval_late,1,1211,Post-1000 AD (should be trimmed): 1211,636775,I48667,Elvira Teresa /Rodríguez Girón/
AFT 1218,medieval_late,1,1218,Post-1000 AD (should be trimmed): 1218,636798,I48668,Álvaro /Rodriguez Girón/
AFT 19 MAY 1195,medieval_late,1,1195,Post-1000 AD (should be trimmed): 1195,636837,I48670,Gutierre /Rodríguez Girón/
9 JAN 1223,medieval_late,1,1223,Post-1000 AD (should be trimmed): 1223,636885,I48672,Pedro /Rodríguez Girón/
AFT 25 APR 1228,medieval_late,1,1228,Post-1000 AD (should be trimmed): 1228,636925,I48673,Rodrigo /Rodríguez Girón/
6 AUG 1221,medieval_late,1,1221,Post-1000 AD (should be trimmed): 1221,636998,I48675,"Saint Dominique, OP //"
8 JAN 1120,medieval_late,1,1120,Post-1000 AD (should be trimmed): 1120,637952,I48701,Dna. Dórdia /Viegas/
BEF 1020,medieval_late,1,1020,Post-1000 AD (should be trimmed): 1020,638579,I48725,Martinho /Anes Vidal/
BEF 1279,medieval_late,1,1279,Post-1000 AD (should be trimmed): 1279,639680,I48771,Martim /Sousa/
3 MAY 1280,medieval_late,1,1280,Post-1000 AD (should be trimmed): 1280,639926,I48781,Afonso /Lopes Baião/
AFT 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,641070,I48842,Gonçalo /Gonçalves Barroso/
AFT 1300,medieval_late,1,1300,Post-1000 AD (should be trimmed): 1300,641855,I48873,Sancho /Pires/
14 AUG 1385,medieval_late,1,1385,Post-1000 AD (should be trimmed): 1385,642080,I48882,Afonso /Correia/
15 NOV 1304,medieval_late,1,1304,Post-1000 AD (should be trimmed): 1304,642428,I48900,Martim /Afonso di Resende/
30 AUG 1156,medieval_late,1,1156,Post-1000 AD (should be trimmed): 1156,642456,I48901,Fernando El Furtado Pérez de Lara //
APR 1227,medieval_late,1,1227,Post-1000 AD (should be trimmed): 1227,643934,I48980,Mem /Pires de Longos/
BEF 1248,medieval_late,1,1248,Post-1000 AD (should be trimmed): 1248,644185,I48990,Henrique /Mendes/
BEF 1225,medieval_late,1,1225,Post-1000 AD (should be trimmed): 1225,644718,I49015,Gonçalo /Rodrigues de Abreu/
15 AUG 1171,medieval_late,1,1171,Post-1000 AD (should be trimmed): 1171,645750,I49062,Alfonso IX of León //
29 SEP 1230,medieval_late,1,1230,Post-1000 AD (should be trimmed): 1230,645757,I49062,Alfonso IX of León //
AFT 1327,medieval_late,1,1327,Post-1000 AD (should be trimmed): 1327,646937,I49077,Vasco /Gonçalves Pereira/
20 JUN 1357,medieval_late,1,1357,Post-1000 AD (should be trimmed): 1357,647027,I49081,/Raposo Pimentel/
BET 9 JAN 1309 AND 9 JAN 1312,medieval_late,1,1309,Post-1000 AD (should be trimmed): 1309,647336,I49093,Leonor Anes da Cunha //
BEF 1252,medieval_late,1,1252,Post-1000 AD (should be trimmed): 1252,648957,I49167,Garcia Pires de /Bragança/
BEF 1332,medieval_late,1,1332,Post-1000 AD (should be trimmed): 1332,649068,I49173,Gonçalo /Moniz da Maia/
27 NOV 1284,medieval_late,1,1284,Post-1000 AD (should be trimmed): 1284,649561,I49195,João Gonçalves /Chancinho/
22 DEC 1349,medieval_late,1,1349,Post-1000 AD (should be trimmed): 1349,650108,I49211,//
AFT 5 JAN 1135,medieval_late,1,1135,Post-1000 AD (should be trimmed): 1135,650520,I49228,//
BEF 1247,medieval_late,1,1247,Post-1000 AD (should be trimmed): 1247,650740,I49233,Guiomar Gil /Gil de Soverosa/
15 MAR 1285,medieval_late,1,1285,Post-1000 AD (should be trimmed): 1285,650994,I49244,João Pires /de Aboim/
MAY 1283,medieval_late,1,1283,Post-1000 AD (should be trimmed): 1283,651074,I49247,Estevão /de Aboim/
23 OCT 1313,medieval_late,1,1313,Post-1000 AD (should be trimmed): 1313,651485,I49268,Vasco /Martins de Alvelos/
13 OCT 1195,medieval_late,1,1195,Post-1000 AD (should be trimmed): 1195,651836,I49288,"D.Gualdim Pais, 4º Mestre dos Templários em Portugal //"
BEF 1275,medieval_late,1,1275,Post-1000 AD (should be trimmed): 1275,652015,I49289,Fernão /Garcia de Sousa/
AFT 1247,medieval_late,1,1247,Post-1000 AD (should be trimmed): 1247,652181,I49296,João /Gil de Soverosa/
25 AUG 1295,medieval_late,1,1295,Post-1000 AD (should be trimmed): 1295,652210,I49297,//
BEF 1302,medieval_late,1,1302,Post-1000 AD (should be trimmed): 1302,652733,I49317,Sancho /Nunes de Chacim/
BEF 1293,medieval_late,1,1293,Post-1000 AD (should be trimmed): 1293,652799,I49321,Berengária /Nunes de Chacim/
BEF 1002,medieval_late,1,1002,Post-1000 AD (should be trimmed): 1002,653704,I49365,D. Gonçalo /Viegas de Marnel/
AFT 1057,medieval_late,1,1057,Post-1000 AD (should be trimmed): 1057,653706,I49365,D. Gonçalo /Viegas de Marnel/
BET 8 JAN 1146 AND 7 JAN 1147,medieval_late,1,1146,Post-1000 AD (should be trimmed): 1146,653875,I49371,Egas /Henriques de Portocarreiro/
BET 1073 AND 1090,medieval_late,1,1073,Post-1000 AD (should be trimmed): 1073,654139,I49384,Fernando //
2 SEP 1093,medieval_late,1,1093,Post-1000 AD (should be trimmed): 1093,654518,I49387,Constance of Burgundy //
JAN 1100,medieval_late,1,1100,Post-1000 AD (should be trimmed): 1100,655672,I49389,//
13 SEP 1107,medieval_late,1,1107,Post-1000 AD (should be trimmed): 1107,655822,I49390,Zaida Isabel //
SEP 1093,medieval_late,1,1093,Post-1000 AD (should be trimmed): 1093,656326,I49391,Sancho Alfónsez //
20 FEB 1135,medieval_late,1,1135,Post-1000 AD (should be trimmed): 1135,656477,I49392,Elvira /Alfónsez/
8 FEB 1135,medieval_late,1,1135,Post-1000 AD (should be trimmed): 1135,656557,I49393,Sancha /Alfónsez/
BEF 1070,medieval_late,1,1070,Post-1000 AD (should be trimmed): 1070,657084,I49417,Ermigio I Viegas /de Ribadouro/
BEF 15 JUN 1285,medieval_late,1,1285,Post-1000 AD (should be trimmed): 1285,657902,I49444,Alfonso /Alfonso de Meneses/
AFT MAY 1206,medieval_late,1,1206,Post-1000 AD (should be trimmed): 1206,658232,I49459,Pedro /Afonso de Portugal/
1 MAR 1207,medieval_late,1,1207,Post-1000 AD (should be trimmed): 1207,658260,I49460,"Afonso de Portugal, Grão-Mestre da Ordem de S. João de Jerusalém //"
4 NOV 1157,medieval_late,1,1157,Post-1000 AD (should be trimmed): 1157,658435,I49461,Maud of Savoy //
17 FEB 1147,medieval_late,1,1147,Post-1000 AD (should be trimmed): 1147,658651,I49462,"Henrique, infante de Portugal //"
BEF 1156,medieval_late,1,1156,Post-1000 AD (should be trimmed): 1156,658653,I49462,"Henrique, infante de Portugal //"
BET 1173 AND 1174,medieval_late,1,1173,Post-1000 AD (should be trimmed): 1173,658676,I49463,"Mafalda, infante de Portugal //"
BET 1152 AND 1153,medieval_late,1,1152,Post-1000 AD (should be trimmed): 1152,659603,I49465,"Sancha, infanta de Portugal //"
9 MAY 1175,medieval_late,1,1175,Post-1000 AD (should be trimmed): 1175,659820,I49473,Pedro /Afonso de Portugal/
6 JUL 1074,medieval_late,1,1074,Post-1000 AD (should be trimmed): 1074,660353,I49475,Sibila //
AFT 6 JUL 1074,medieval_late,1,1074,Post-1000 AD (should be trimmed): 1074,660356,I49475,Sibila //
23 MAR 1102,medieval_late,1,1102,Post-1000 AD (should be trimmed): 1102,660996,I49481,Eudes I 'Borel' //
AFT 1161,medieval_late,1,1161,Post-1000 AD (should be trimmed): 1161,661440,I49482,Fernando /Bermúdez de Trava/
2 MAR 1242,medieval_late,1,1242,Post-1000 AD (should be trimmed): 1242,661865,I49494,D. Vasco Mendes /de Souza/
AFT 1232,medieval_late,1,1232,Post-1000 AD (should be trimmed): 1232,662180,I49506,Fernão /Fernandes de Bragança/
BEF 1210,medieval_late,1,1210,Post-1000 AD (should be trimmed): 1210,662225,I49508,D. Froille /Nunes/
AFT 1243,medieval_late,1,1243,Post-1000 AD (should be trimmed): 1243,662457,I49521,"Estevão Vasques de Antas, senhor do Paço de Antas //"
BEF 6 APR 1133,medieval_late,1,1133,Post-1000 AD (should be trimmed): 1133,662694,I49532,Rodrigo /Fróias de Trastamara/
1 OCT 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,663016,I49542,Fernando /Ponce/
9 JUL 1164,medieval_late,1,1164,Post-1000 AD (should be trimmed): 1164,663519,I49561,Manrique Pérez de Lara //
BEF 6 DEC 1186,medieval_late,1,1186,Post-1000 AD (should be trimmed): 1186,664009,I49565,Milia /Pérez de Lara/
15 SEP 1172,medieval_late,1,1172,Post-1000 AD (should be trimmed): 1172,664049,I49567,Álvaro /Pérez de Lara/
AFT 7 FEB 1140,medieval_late,1,1140,Post-1000 AD (should be trimmed): 1140,664125,I49572,Sancha /García de Aza/
AFT 24 MAY 1182,medieval_late,1,1182,Post-1000 AD (should be trimmed): 1182,664161,I49573,D. Mayor García de Aza //
AFT 1140,medieval_late,1,1140,Post-1000 AD (should be trimmed): 1140,664209,I49574,Maria /García de Aza/
28 FEB 1105,medieval_late,1,1105,Post-1000 AD (should be trimmed): 1105,664695,I49598,Raymond /de TOULOUSE/
16 APR 1148,medieval_late,1,1148,Post-1000 AD (should be trimmed): 1148,665237,I49599,Alphonse Jourdain //
29 JUN 1186,medieval_late,1,1186,Post-1000 AD (should be trimmed): 1186,665682,I49611,Gontroda /de Asturias/
BEF 985,ad_standard,1,985,,666078,I49624,"Odon, comte de Fézensac //"
AFT 1029,medieval_late,1,1029,Post-1000 AD (should be trimmed): 1029,666100,I49625,Bernard /d'Armagnac/
30 JUL 1176,medieval_late,1,1176,Post-1000 AD (should be trimmed): 1176,667997,I49655,Ponce /de Minerva/
26 FEB 1189,medieval_late,1,1189,Post-1000 AD (should be trimmed): 1189,668154,I49659,Sancha Ponce /de Minerva/
20 JUN 1154,medieval_late,1,1154,Post-1000 AD (should be trimmed): 1154,668291,I49665,//
13 JAN 1169,medieval_late,1,1169,Post-1000 AD (should be trimmed): 1169,668541,I49672,María /Fernández de Traba/
14 FEB 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,668948,I49689,Teresa /Fernández de Castilla/
22 NOV 1060,medieval_late,1,1060,Post-1000 AD (should be trimmed): 1060,669009,I49692,Ildonza /González/
AFT 1038,medieval_late,1,1038,Post-1000 AD (should be trimmed): 1038,670092,I49731,Garsinde /de Bigorre/
AFT 1063,medieval_late,1,1063,Post-1000 AD (should be trimmed): 1063,671846,I49765,Lain /Núñez/
1 SEP 674,ad_standard,1,674,,671923,I49766,Sawda bint Zamʿa //
NOV 665,ad_standard,1,665,,671942,I49767,Hafsa bint Umar ibn Al-Khattab //
1 APR 676,ad_standard,1,676,,671962,I49768,Juwayriyya bint al-Harith //
13 JUL 678,ad_standard,1,678,,671981,I49769,Aisha //
16 FEB 637,ad_standard,1,637,,672118,I49776,Maria al-Qibtiyya //
JAN 672,ad_standard,1,672,,672137,I49777,Maymunah bint al-Harith //
693,ad_standard,1,693,,672623,I49807,Abd Allah ibn Umar ibn al-Khattab //
27 OCT 573,ad_standard,1,573,,672710,I49812,Abu Bakr //
23 AUG 634,ad_standard,1,634,,672712,I49812,Abu Bakr //
NOV 692,ad_standard,1,692,,672753,I49814,Asmā' bint Abu Bakr //
18 APR 680,ad_standard,1,680,,673421,I49853,Mu'awiya I //
1 NOV 639,ad_standard,1,639,,673440,I49854,Yazid ibn Abi Sufyan //
DEC 625,ad_standard,1,625,,673662,I49867,Abd Allah ibn Uthman //
17 MAR 599,ad_standard,1,599,,673693,I49869,Alī ibn Abī Ṭālib //
29 JAN 661,ad_standard,1,661,,673695,I49869,Alī ibn Abī Ṭālib //
4 DEC 656,ad_standard,1,656,,673983,I49886,Zubayr ibn al-Awwam //
1 JAN 576,ad_standard,1,576,,674298,I49905,Fakhitah bint Abi Talib //
1 JAN 632,ad_standard,1,632,,674850,I49942,Zayd ibn al-Khattab //
1 JUL 542,ad_standard,1,542,,675167,I49963,Abu Quhafa //
1 AUG 635,ad_standard,1,635,,675169,I49963,Abu Quhafa //
1 OCT 692,ad_standard,1,692,,675281,I49970,Abd Allah ibn al-Zubayr //
644,ad_standard,1,644,,675319,I49972,Al-Mundhir ibn al-Zubayr //
1 JAN 623,ad_standard,1,623,,675877,I50006,Ziyad ibn Abihi //
23 AUG 673,ad_standard,1,673,,675879,I50006,Ziyad ibn Abihi //
19 AUG 642,ad_standard,1,642,,676121,I50020,Khalid ibn al-Walid //
18 OCT 635,ad_standard,1,635,,676182,I50024,Muhammad al-Awsat ibn Ali //
19 MAY 684,ad_standard,1,684,,676184,I50024,Muhammad al-Awsat ibn Ali //
15 MAY 647,ad_standard,1,647,,676494,I50044,Abbas ibn Ali //
19 MAY 650,ad_standard,1,650,,676865,I50067,Hassan Al Muthanna //
16 MAR 716,ad_standard,1,716,,676867,I50067,Hassan Al Muthanna //
6 MAR 654,ad_standard,1,654,,677051,I50078,Ali al-Akbar ibn Husayn //
14 APR 680,ad_standard,1,680,,677069,I50079,Ali al-Asghar ibn Husayn //
7 NOV 676,ad_standard,1,676,,677087,I50080,Ruqayyah bint Husayn //
10 SEP 680,ad_standard,1,680,,677589,I50111,Muslim ibn Aqil //
1 DEC 632,ad_standard,1,632,,677930,I50133,Al-Sāʾib bin ʿUthmān bin Maẓʿūn //
22 OCT 634,ad_standard,1,634,,677948,I50134,Abu 'Ubayd ibn Mas'ud al-Thaqafi //
3 APR 687,ad_standard,1,687,,677966,I50135,Al-Mukhtar //
2 NOV 681,ad_standard,1,681,,678050,I50140,Umar II //
5 FEB 720,ad_standard,1,720,,678052,I50140,Umar II //
1 JAN 648,ad_standard,1,648,,678818,I50188,Ubayd Allah ibn Ziyad //
