
id,label_en,translation
Q57842,正親町三条実久,Zheng Qin Ting San Tiao Shi Jiu 
Q57843,寧  施,Zhu   Shi 
Q57845,小笠原棟敬,Xiao Li Yuan Dong Jing 
Q57846,衎  姬姓,Kan   Ji Xing 
Q57849,買  姜姓,Mai   Jiang Xing 
Q57851,小笠原忠徴の娘 (戸沢正実の正室),Xiao Li Yuan Zhong Zheng Noniang  (hu Ze Zheng Shi Nozheng Shi )
Q57852,慙  石,Can   Shi 
Q57854,堀田正愛,Ku Tian Zheng Ai 
Q57855,惡  石,E   Shi 
Q57858,絪  姬姓,Yin   Ji Xing 
Q57861,巨公 Jù Gōng  LÀI 赖,Ju Gong  Ju Gong  Lai Lai 
Q57864,Qǐng È  Huáng 黄,Qing E  Huang Huang 
Q57867,乞  Sì 姒,Qi   Si Si 
Q57870,遂|過  Sì 姒,Sui |guo   Si Si 
Q57873,祥榑  Zēng 鄫,Xiang Fu   Zeng Ceng 
Q57875,戸田光廩,Hu Tian Guang Lin 
Q57876,Yi  HUANG 黄繄 58A,Yi  Huang Huang Yi  58a
Q57878,松平忠勧,Song Ping Zhong Quan 
Q57879,Ling 伶  Yú 余,Ling Ling   Yu Yu 
Q57881,牧野千姫,Mu Ye Qian Ji 
Q57882,衍微  黃,Yan Wei   Huang 
Q57884,牧野貞通の娘 (本多忠敝の正室),Mu Ye Zhen Tong Noniang  (ben Duo Zhong Bi Nozheng Shi )
Q57885,Dào 道  Zhāng 張,Dao Dao   Zhang Zhang 
Q57892,Chéng Gōng 丞公  Lǐ 李,Cheng Gong Cheng Gong   Li Li 
Q57894,護  李,Hu   Li 
Q57896,尾池義辰,Wei Chi Yi Chen 
Q57897,明相 (Míng Xiāng),Ming Xiang  (ming Xiang)
Q57900,伍相 (Wǔ Xiāng)  譚,Wu Xiang  (wu Xiang)  Tan 
Q57902,滋岡辰長の娘 (藪保季の妻),Zi Gang Chen Chang Noniang  (sou Bao Ji Noqi )
Q57903,孔,Kong 
Q57906,延年  孔,Yan Nian   Kong 
Q57909,卬 子卬  孔,Ang  Zi Ang   Kong 
Q57911,阿部倶姫,A Bu Ju Ji 
Q57912,琳  孔,Lin   Kong 
Q57914,阿部銑,A Bu Xian 
Q57915,員 季中  孔,Yuan  Ji Zhong   Kong 
Q57918,匽  姬姓,Yan   Ji Xing 
Q57920,松平結子,Song Ping Jie Zi 
Q57921,發  陸,Fa   Lu 
Q57923,舟橋秀賢,Zhou Qiao Xiu Xian 
Q57924,軻  姬姓,Ke   Ji Xing 
Q57926,舟橋経賢,Zhou Qiao Jing Xian 
Q57927,林廷麟  第26世长林衍派,Lin Ting Lin   Di 26shi Chang Lin Yan Pai 
Q57929,舟橋弘賢,Zhou Qiao Hong Xian 
Q57930,夫差  姬,Fu Chai   Ji 
Q57932,松寿院 (小笠原秀清の妻),Song Shou Yuan  (xiao Li Yuan Xiu Qing Noqi )
Q57933,厘子  田,Li Zi   Tian 
Q57935,小笠原長良,Xiao Li Yuan Chang Liang 
Q57936,Huì Gōng 惠公  Chén 陳,Hui Gong Hui Gong   Chen Chen 
Q57938,村井貞成,Cun Jing Zhen Cheng 
Q57939,嬴,Ying 
Q57941,村井清次,Cun Jing Qing Ci 
Q57942,周  姬,Zhou   Ji 
Q57944,慈光院 (佐々成政の正室),"Ci Guang Yuan  (zuo ""cheng Zheng Nozheng Shi )"
Q57945,勝  邯鄲,Sheng   Han Dan 
Q57947,遠山秀友,Yuan Shan Xiu You 
Q57950,田北鑑生,Tian Bei Jian Sheng 
Q57951,景叔 成  趙,Jing Shu  Cheng   Zhao 
Q57953,田北紹鉄,Tian Bei Shao Tie 
Q57954,不信  韓,Bu Xin   Han 
Q57956,田北鎮周,Tian Bei Zhen Zhou 
Q57957,止  姬,Zhi   Ji 
Q57959,臼杵長景,Jiu Chu Chang Jing 
Q57960,子善  姬,Zi Shan   Ji 
Q57963,癸 子柳  姬姓,Gui  Zi Liu   Ji Xing 
Q57966,良  姬姓,Liang   Ji Xing 
Q57969,速 子寬  姬姓,Su  Zi Kuan   Ji Xing 
Q57972,嬰齊 子齹  姬,Ying Qi  Zi Chuo   Ji 
Q57975,偃 子游  姬,Yan  Zi You   Ji 
Q57977,波川清宗の娘 (北之川親安の妻),Bo Chuan Qing Zong Noniang  (bei Zhi Chuan Qin An Noqi )
Q57981,歂 子然  姬,Chuan  Zi Ran   Ji 
Q57983,柴田宗朝,Chai Tian Zong Zhao 
Q57984,壬臣  姬,Ren Chen   Ji 
Q57989,木脇祐光,Mu Xie You Guang 
Q57990,姬,Ji 
Q57993,訖公  Zhōu 周,Qi Gong   Zhou Zhou 
Q57996,雷  施,Lei   Shi 
Q57999,申  姬姓,Shen   Ji Xing 
Q58002,東國  姬,Dong Guo   Ji 
Q58004,島津久通,Dao Jin Jiu Tong 
Q58005,惡  姬姓,E   Ji Xing 
Q58008,斯  姜姓,Si   Jiang Xing 
Q58014,作蜀  石,Zuo Shu   Shi 
Q58017,叔徽  姬姓,Shu Hui   Ji Xing 
Q58019,興行寺蓮実,Xing Xing Si Lian Shi 
Q58020,斌公 Bīn Gōng  LÀI 赖,Bin Gong  Bin Gong  Lai Lai 
Q58023,Zhoa  Huáng 黄,Zhoa  Huang Huang 
Q58025,安藤朴翁,An Teng Po Weng 
Q58026,維  Sì 姒,Wei   Si Si 
Q58029,閼路  Sì 姒,E Lu   Si Si 
Q58032,炷  Zēng 鄫,Zhu   Zeng Ceng 
Q58035,Fán  HUANG 黄藩 59A,Fan  Huang Huang Fan  59a
Q58038,Yuan Wen 员文  Yú 余,Yuan Wen Yuan Wen   Yu Yu 
Q58040,松平由重,Song Ping You Zhong 
Q58041,丙  黃,Bing   Huang 
Q58043,内藤貞正,Nei Teng Zhen Zheng 
Q58046,藤谷為時,Teng Gu Wei Shi 
Q58047,Zhòng 仲  Zhāng 張,Zhong Zhong   Zhang Zhang 
Q58049,西大路隆要,Xi Da Lu Long Yao 
Q58050,Hóng Gōng 宏公  Lǐ 李,Hong Gong Hong Gong   Li Li 
Q58053,Xian Gong 先公  Lǐ 李,Xian Gong Xian Gong   Li Li 
Q58055,河鰭公陳,He Qi Gong Chen 
Q58056,武  李,Wu   Li 
Q58058,中山砥豫子,Zhong Shan Di Yu Zi 
Q58059,純菁 (Chún Jīng)  譚,Chun Jing  (chun Jing)  Tan 
Q58062,孔,Kong 
Q58064,中山千枝,Zhong Shan Qian Zhi 
Q58065,霸 次孺  孔,Ba  Ci Ru   Kong 
Q58067,中山喜久,Zhong Shan Xi Jiu 
Q58068,驩 子仲  孔,Huan  Zi Zhong   Kong 
Q58070,裏辻実和,Li Sip Shi He 
Q58071,衍  孔,Yan   Kong 
Q58073,中山栄親の家女房,Zhong Shan Rong Qin Nojia Nu Fang 
Q58074,黃  孔,Huang   Kong 
Q58079,四条隆師,Si Tiao Long Shi 
Q58080,茂  孔,Mao   Kong 
Q58083,叔  姬,Shu   Ji 
Q58086,蔓  陸,Man   Lu 
Q58088,朽木友綱,Xiu Mu You Gang 
Q58089,皐  陸,Gao   Lu 
Q58091,朽木稙綱 (土浦藩主),Xiu Mu Zhi Gang  (tu Pu Fan Zhu )
Q58092,仲子  孟,Zhong Zi   Meng 
Q58095,林潮  第27世长林衍派,Lin Chao   Di 27shi Chang Lin Yan Pai 
Q58098,林贤  第27世长林衍派,Lin Xian   Di 27shi Chang Lin Yan Pai 
Q58101,灌  田,Guan   Tian 
Q58104,Huái Gōng 懷公  Chén 陳,Huai Gong Huai Gong   Chen Chen 
Q58106,久我従子,Jiu Wo Cong Zi 
Q58109,西洞院信順,Xi Dong Yuan Xin Shun 
Q58110,彪  姬,Biao   Ji 
Q58112,西洞院八千,Xi Dong Yuan Ba Qian 
Q58113,午  邯鄲,Wu   Han Dan 
Q58115,吉田清子,Ji Tian Qing Zi 
Q58116,鞅  趙,Yang   Zhao 
Q58118,冷泉為則,Leng Quan Wei Ze 
Q58119,庚  韓,Geng   Han 
Q58121,三室戸緝光,San Shi Hu Qi Guang 
Q58122,寧  姬姓,Zhu   Ji Xing 
Q58124,冷泉初子,Leng Quan Chu Zi 
Q58125,子宇  姬,Zi Yu   Ji 
Q58127,吉田兼里,Ji Tian Jian Li 
Q58131,達 子姚  姬,Da  Zi Yao   Ji 
Q58134,絲  姬,Si   Ji 
Q58137,弘 子般  姬,Hong  Zi Ban   Ji 
Q58142,諫早英雄,Jian Zao Ying Xiong 
Q58143,班  姬,Ban   Ji 
Q58146,瑜  姬,Yu   Ji 
Q58149,啟軒  Zhōu 周,Qi Xuan   Zhou Zhou 
Q58152,振  施,Zhen   Shi 
Q58155,元  姬姓,Yuan   Ji Xing 
Q58158,成  姜姓,Cheng   Jiang Xing 
Q58161,卹 子循  姬姓,Xu  Zi Xun   Ji Xing 
Q58164,玢公 Bīn Gōng  LÀI 赖,Fen Gong  Bin Gong  Lai Lai 
Q58170,Lu Cheng  Huáng 黄,Lu Cheng  Huang Huang 
Q58173,敕  Sì 姒,Chi   Si Si 
Q58176,方煋  Zēng 鄫,Fang Xing   Zeng Ceng 
Q58179,Jí Fǔ  HUANG 黄吉甫 60A,Ji Fu  Huang Huang Ji Fu  60a
Q58182,Zheng 政  Yú 余,Zheng Zheng   Yu Yu 
Q58184,鄂  黃,E   Huang 
Q58187,Zhòng 眾  Zhāng 張,Zhong Zhong   Zhang Zhang 
Q58190,Yì 逸  Zhāng 張,Yi Yi   Zhang Zhang 
Q58191,勇姫,Yong Ji 
Q58193,Ye Gong 业公  Lǐ 李,Ye Gong Ye Gong   Li Li 
Q58194,久我綾姫,Jiu Wo Ling Ji 
Q58196,Zhang Zong 长宗  Lǐ 李,Zhang Zong Chang Zong   Li Li 
Q58202,修  李,Xiu   Li 
Q58205,與方 (Yǔ Fāng)  譚,Yu Fang  (yu Fang)  Tan 
Q58208,吉 元士  孔,Ji  Yuan Shi   Kong 
Q58212,福  孔,Fu   Kong 
Q58215,捷  孔,Jie   Kong 
Q58218,喜  孔,Xi   Kong 
Q58221,光 子夏  孔,Guang  Zi Xia   Kong 
Q58224,立 子立  孔,Li  Zi Li   Kong 
Q58227,宣  孔,Xuan   Kong 
Q58230,賈  姬,Jia   Ji 
Q58236,邕  陸,Yong   Lu 
Q58239,睪  孟,Yi   Meng 
Q58241,梅渓胤子,Mei Tani Yin Zi 
Q58242,林谧  第28世长林衍派,Lin Mi   Di 28shi Chang Lin Yan Pai 
Q58245,襄子  田,Xiang Zi   Tian 
Q58248,Mǐn Gōng 湣公  Chén 陳,Min Gong Min Gong   Chen Chen 
Q58253,米 (広橋胤保の家女房),Mi  (guang Qiao Yin Bao Nojia Nu Fang )
Q58254,嬴,Ying 
Q58257,夷  姬,Yi   Ji 
Q58259,岩倉具義,Yan Cang Ju Yi 
Q58260,撫恤  趙,Fu Xu   Zhao 
Q58263,伯魯  趙,Bo Lu   Zhao 
Q58269,虎  韓,Hu   Han 
Q58272,躉  姬姓,Dun   Ji Xing 
Q58275,夷  姬,Yi   Ji 
Q58277,呂環  姜,Lu Huan   Jiang 
Q58284,鴻公  Zhōu 周,Hong Gong   Zhou Zhou 
Q58286,黒田禎子,Hei Tian Zhen Zi 
Q58287,恩  施,En   Shi 
Q58289,木村元子,Mu Cun Yuan Zi 
Q58293,蒯聵  姬姓,Kuai Kui   Ji Xing 
Q58296,起  姬姓,Qi   Ji Xing 
Q58302,‏‏‎ ‎  姬姓,   Ji Xing 
Q58305,結  姜姓,Jie   Jiang Xing 
Q58307,九条道弘,Jiu Tiao Dao Hong 
Q58308,[用鳥]  姬姓,[yong Niao ]  Ji Xing 
Q58311,凭公 Píng Gōng  LÀI 赖,Ping Gong  Ping Gong  Lai Lai 
Q58313,有馬美,You Ma Mei 
Q58314,Wen Ye  Huáng 黄,Wen Ye  Huang Huang 
Q58317,春  Sì 姒,Chun   Si Si 
Q58320,佗  Sì 姒,Tuo   Si Si 
Q58323,宇鑾  Zēng 鄫,Yu Luan   Zeng Ceng 
Q58326,Shì  HUANG 黄適 61A,Shi  Huang Huang Shi  61a
Q58329,Xiang 相  Yú 余,Xiang Xiang   Yu Yu 
Q58335,昭  黃,Zhao   Huang 
Q58338,Bó Qiān 伯謙  Zhāng 張,Bo Qian Bo Qian   Zhang Zhang 
Q58341,Hui Gong 翚公  Lǐ 李,Hui Gong Hui Gong   Li Li 
Q58343,澤宣種,Ze Xuan Zhong 
Q58344,Jun Kuang 李君况  Lǐ 李,Jun Kuang Li Jun Kuang   Li Li 
Q58347,諒  李,Liang   Li 
Q58350,益裕 (Yì Yù)  譚,Yi Yu  (yi Yu)  Tan 
Q58353,何齊  孔,He Qi   Kong 
Q58355,西脇健治,Xi Xie Jian Zhi 
Q58356,房  孔,Fang   Kong 
Q58359,某  孔,Mou   Kong 
Q58361,津軽典暁,Jin Qing Dian Xiao 
Q58362,永  孔,Yong   Kong 
Q58368,放  孔,Fang   Kong 
Q58371,元 子元  孔,Yuan  Zi Yuan   Kong 
Q58374,讎  姬,Chou   Ji 
Q58377,賈 浪仙  陸,Jia  Lang Xian   Lu 
Q58380,寓  孟,Yu   Meng 
Q58382,堀直利の娘 (成瀬正幸の正室),Ku Zhi Li Noniang  (cheng Lai Zheng Xing Nozheng Shi )
Q58383,林遐  第29世长林衍派,Lin Xia   Di 29shi Chang Lin Yan Pai 
Q58385,成瀬正泰,Cheng Lai Zheng Tai 
Q58386,林迩  第29世长林衍派,Lin Er   Di 29shi Chang Lin Yan Pai 
Q58388,藪公師,Sou Gong Shi 
Q58389,白  田,Bai   Tian 
Q58392,全温  陳,Quan Wen   Chen 
Q58395,"澄公, 62,54,21  21","Cheng Gong , 62,54,21  21"
Q58397,藪公通,Sou Gong Tong 
Q58400,西四辻公尹,Xi Si Sip Gong Yin 
Q58401,衍  21,Yan   21
Q58404,珍  熊,Zhen   Xiong 
Q58406,花山院常雅の娘 (東園基辰の妻),Hua Shan Yuan Chang Ya Noniang  (dong Yuan Ji Chen Noqi )
Q58407,畀我  羋,Bi Wo   Mie 
Q58409,花山院常雅の娘 (野宮定業の妻),Hua Shan Yuan Chang Ya Noniang  (ye Gong Ding Ye Noqi )
Q58410,去疾  姬,Qu Ji   Ji 
Q58412,小倉輔季,Xiao Cang Fu Ji 
Q58413,雍 Yong  姬 Ji,Yong  Yong  Ji  Ji
Q58416,娶  趙,Qu   Zhao 
Q58418,鷹司裕子,Ying Si Yu Zi 
Q58419,浣  趙,Wan   Zhao 
Q58421,鷹司信兼,Ying Si Xin Jian 
Q58422,啟章  韓,Qi Zhang   Han 
Q58424,岩崎睦子,Yan Qi Mu Zi 
Q58425,勝  姬姓,Sheng   Ji Xing 
Q58431,子朏  姬姓,Zi Fei   Ji Xing 
Q58434,醜  姬姓,Chou   Ji Xing 
Q58437,泄心  姬,Xie Xin   Ji 
Q58439,園基万,Yuan Ji Mo 
Q58440,呂光  姜,Lu Guang   Jiang 
Q58442,松平鶴年,Song Ping He Nian 
Q58443,賓公  Zhōu 周,Bin Gong   Zhou Zhou 
Q58445,鎌奥氏 (松浦清の側室),Lian Ao Shi  (song Pu Qing Noce Shi )
Q58446,張  施,Zhang   Shi 
Q58448,磯目氏 (松浦清の妻),Ji Mu Shi  (song Pu Qing Noqi )
Q58449,輒  姬姓,Zhe   Ji Xing 
Q58452,悝  姞姓,Hui   Ji Xing 
Q58455,珩  姬姓,Heng   Ji Xing 
Q58461,盛公 Shèng Gōng  LÀI 赖,Sheng Gong  Sheng Gong  Lai Lai 
Q58464,Hua Ling  Huáng 黄,Hua Ling  Huang Huang 
Q58467,沛恩  Zēng 鄫,Pei En   Zeng Ceng 
Q58469,松平恒忠,Song Ping Heng Zhong 
Q58470,Shu Liang  HUANG 叔梁 62A,Shu Liang  Huang Shu Liang  62a
Q58473,Zhog 盅  Yú 余,Zhog Zhong   Yu Yu 
Q58476,鲁成  黃,Lu Cheng   Huang 
Q58479,Xìn Míng 信明  Zhāng 張,Xin Ming Xin Ming   Zhang Zhang 
Q58481,山内豊熈,Shan Nei Li Xi 
Q58482,Shan Gong 李善公  Lǐ 李,Shan Gong Li Shan Gong   Li Li 
Q58485,Ben Gong 本公  Lǐ 李,Ben Gong Ben Gong   Li Li 
Q58488,膺  李,Ying   Li 
Q58493,稲葉正発,Dao Xie Zheng Fa 
Q58494,維簡 (Wéi Jiǎn)  譚,Wei Jian  (wei Jian)  Tan 
Q58496,細川興貫,Xi Chuan Xing Guan 
Q58497,安  孔,An   Kong 
Q58499,裏辻公博,Li Sip Gong Bo 
Q58500,均 長平  孔,Jun  Chang Ping   Kong 
Q58502,醍醐顕子,Ti Hu Xian Zi 
Q58503,尚  孔,Shang   Kong 
Q58505,堀田正陳,Ku Tian Zheng Chen 
Q58506,奮 君魚  孔,Fen  Jun Yu   Kong 
Q58508,水谷勝比の娘 (堀田正陳の継室),Shui Gu Sheng Bi Noniang  (ku Tian Zheng Chen Noji Shi )
Q58509,奇 子異  孔,Qi  Zi Yi   Kong 
Q58512,壽  孔,Shou   Kong 
Q58515,建 子建  孔,Jian  Zi Jian   Kong 
Q58518,"Progenitor of Fú (符) Gōng Yǎ, 公雅 (姬慶), 1世  姬","Progenitor Of Fu (fu ) Gong Ya, Gong Ya  (ji Qing ), 1shi   Ji "
Q58520,脇坂八重,Xie Ban Ba Zhong 
Q58521,烈 伯元  吳郡吳縣,Lie  Bo Yuan   Wu Jun Wu Xian 
Q58527,禎  吳郡吳縣,Zhen   Wu Jun Wu Xian 
Q58530,舒  孟,Shu   Meng 
Q58532,鍋島直和,Guo Dao Zhi He 
Q58533,林敉  第30世长林衍派,Lin Mi   Di 30shi Chang Lin Yan Pai 
Q58535,青山重成,Qing Shan Zhong Cheng 
Q58536,林厘  第30世长林衍派,Lin Li   Di 30shi Chang Lin Yan Pai 
Q58538,青山忠重,Qing Shan Zhong Zhong 
Q58539,悼子  田,Dao Zi   Tian 
Q58542,和  田,He   Tian 
Q58545,武子  陳,Wu Zi   Chen 
Q58548,"宾公 63,55,22  22","Bin Gong  63,55,22  22"
Q58550,清閑寺共福,Qing Xian Si Gong Fu 
Q58551,璉  陳,Lian   Chen 
Q58553,清閑寺兼子,Qing Xian Si Jian Zi 
Q58554,璵  陳,Yu   Chen 
Q58556,清閑寺貞子,Qing Xian Si Zhen Zi 
Q58560,章  熊,Zhang   Xiong 
Q58562,大炊御門経尚,Da Chui Yu Men Jing Shang 
Q58563,午  姬,Wu   Ji 
Q58566,忌 Ji  姬 Ji,Ji  Ji  Ji  Ji
Q58569,⑴ ⑴  趙,(1) (1)  Zhao 
Q58571,籍  趙,Ji   Zhao 
Q58574,缺  趙,Que   Zhao 
Q58577,虔  韓,Qian   Han 
Q58580,傀  韓,Gui   Han 
Q58581,多久乾一郎,Duo Jiu Gan Yi Lang 
Q58583,易  姬姓,Yi   Ji Xing 
Q58584,松平芳子,Song Ping Fang Zi 
Q58586,已  姬姓,Yi   Ji Xing 
Q58587,松平乗文,Song Ping Cheng Wen 
Q58589,駘  姬姓,Tai   Ji Xing 
Q58592,乙  姬姓,Yi   Ji Xing 
Q58593,松園乗光,Song Yuan Cheng Guang 
Q58595,貴  姬,Gui   Ji 
Q58598,晉  姬,Jin   Ji 
Q58599,阿部貞子,A Bu Zhen Zi 
Q58601,烈賢  Zhōu 周,Lie Xian   Zhou Zhou 
Q58604,軒  施,Xuan   Shi 
Q58608,山口直信,Shan Kou Zhi Xin 
Q58610,晶  曹,Jing   Cao 
Q58613,逮公 Dǎi Gōng  LÀI 赖,Dai Gong  Dai Gong  Lai Lai 
Q58617,関長道,Guan Chang Dao 
Q58619,Qí Xīng  Huáng 黄,Qi Xing  Huang Huang 
Q58620,中院通繁,Zhong Yuan Tong Fan 
Q58622,朴  Zēng 鄫,Po   Zeng Ceng 
Q58625,Chuí  HUANG 黄垂 63A,Chui  Huang Huang Chui  63a
Q58626,千種有名,Qian Zhong You Ming 
Q58628,Yao Wan 瑶玩  Yú 余,Yao Wan Yao Wan   Yu Yu 
Q58631,文叶  黃,Wen Xie   Huang 
Q58634,Guì 貴  Zhāng 張,Gui Gui   Zhang Zhang 
Q58637,Shí 實  Zhāng 張,Shi Shi   Zhang Zhang 
Q58640,You Gong 尤公  Lǐ 李,You Gong You Gong   Li Li 
Q58643,Ci Gong 次公  Lǐ 李,Ci Gong Ci Gong   Li Li 
Q58646,Tián 恬  Lǐ 李,Tian Tian   Li Li 
Q58652,瑾  李,Jin   Li 
Q58655,時英 (Shí Yīng)  譚,Shi Ying  (shi Ying)  Tan 
Q58658,志 道甫  孔,Zhi  Dao Fu   Kong 
Q58661,方 廣平  孔,Fang  Guang Ping   Kong 
Q58664,疇 元疇  孔,Chou  Yuan Chou   Kong 
Q58667,嘉 山甫  孔,Jia  Shan Fu   Kong 
Q58670,仁  孔,Ren   Kong 
Q58673,翊  Fú 符,Yi   Fu Fu 
Q58676,衡  吳郡吳縣,Heng   Wu Jun Wu Xian 
Q58679,旴 子光  吳郡吳縣,Xu  Zi Guang   Wu Jun Wu Xian 
Q58685,隲  吳郡吳縣,E   Wu Jun Wu Xian 
Q58688,之後  孟,Zhi Hou   Meng 
Q58691,林梧  第31世长林衍派,Lin Wu   Di 31shi Chang Lin Yan Pai 
Q58694,剡  田,Yan   Tian 
Q58697,午  田,Wu   Tian 
Q58700,成子  陳,Cheng Zi   Chen 
Q58703,"麟公 64,56,23  23","Lin Gong  64,56,23  23"
Q58706,履  陳,Lu   Chen 
Q58709,嬴,Ying 
Q58712,中  熊,Zhong   Xiong 
Q58718,鑿  姬,Zao   Ji 
Q58721,驕  姬,Jiao   Ji 
Q58724,恭  趙,Gong   Zhao 
Q58727,潤  趙,Run   Zhao 
Q58730,章  趙,Zhang   Zhao 
Q58733,取  韓,Qu   Han 
Q58736,魯  鄭 Zhèng,Lu   Zheng  Zheng
Q58739,朝  姬,Zhao   Ji 
Q58742,猛  姬,Meng   Ji 
Q58745,匄  姬,Gai   Ji 
Q58751,宗敬  王,Zong Jing   Wang 
Q58754,汝公  Zhōu 周,Ru Gong   Zhou Zhou 
Q58757,悌  施,Ti   Shi 
Q58763,頳  曹,Cheng   Cao 
Q58766,惠公 Huì Gōng  LÀI 赖,Hui Gong  Hui Gong  Lai Lai 
Q58769,Guo Xian  Huáng 黄,Guo Xian  Huang Huang 
Q58772,世美  Zēng 鄫,Shi Mei   Zeng Ceng 
Q58775,Xī  HUANG 黄息 64A,Xi  Huang Huang Xi  64a
Q58778,Gao Sun 告孙  Yú 余,Gao Sun Gao Sun   Yu Yu 
Q58784,华令  黃,Hua Ling   Huang 
Q58787,Yǔ Chén 禹臣  Zhāng 張,Yu Chen Yu Chen   Zhang Zhang 
Q58790,Gui 李轨  Lǐ 李,Gui Li Gui   Li Li 
Q58793,Qian 潜  Lǐ 李,Qian Qian   Li Li 
Q58796,恢  趙州平棘,Hui   Zhao Zhou Ping Ji 
Q58799,典書 (Diǎn Shū)  譚,Dian Shu  (dian Shu)  Tan 
Q58802,損 君益  孔,Sun  Jun Yi   Kong 
Q58805,澍 君德  孔,Shu  Jun De   Kong 
Q58808,恢 聖文  孔,Hui  Sheng Wen   Kong 
Q58811,賢  孔,Xian   Kong 
Q58817,豐 子豐  孔,Feng  Zi Feng   Kong 
Q58820,宽  Fú 符,Kuan   Fu Fu 
Q58823,沮  陸,Ju   Lu 
Q58826,鴻 叔鸞  吳郡吳縣,Hong  Shu Luan   Wu Jun Wu Xian 
Q58829,良能  吳郡吳縣,Liang Neng   Wu Jun Wu Xian 
Q58832,良才  吳郡吳縣,Liang Cai   Wu Jun Wu Xian 
Q58835,昭  孟,Zhao   Meng 
Q58838,林钦  第32世长林衍派,Lin Qin   Di 32shi Chang Lin Yan Pai 
Q58841,因齊  田,Yin Qi   Tian 
Q58844,哀子  陳,Ai Zi   Chen 
Q58850,弘公  24,Hong Gong   24
Q58853,辉公  陳,Hui Gong   Chen 
Q58856,贏,Ying 
Q58859,贏,Ying 
Q58862,當  熊,Dang   Xiong 
Q58865,柳  姬,Liu   Ji 
Q58868,種 錫?  趙,Zhong  Xi ?  Zhao 
Q58871,猷  姬姓,You   Ji Xing 
Q58874,琚  鄭 Zhèng,Ju   Zheng  Zheng
Q58877,仁  姬,Ren   Ji 
Q58880,鳯 森  王,Feng  Sen   Wang 
Q58883,善公  Zhōu 周,Shan Gong   Zhou Zhou 
Q58886,陳  施,Chen   Shi 
Q58892,䵸  曹,  Cao 
Q58895,宣公 Xuān Gōng  LÀI 赖,Xuan Gong  Xuan Gong  Lai Lai 
Q58898,Mǎn Kuān  Huáng 黄,Man Kuan  Huang Huang 
Q58901,時泰  Zēng 鄫,Shi Tai   Zeng Ceng 
Q58904,Chì  HUANG 黄熾 65A,Chi  Huang Huang Chi  65a
Q58907,You 由  Yú 余,You You   Yu Yu 
Q58913,珙兴  黃,Gong Xing   Huang 
Q58916,Yuán Yù 元馭  Zhāng 張,Yuan Yu Yuan Yu   Zhang Zhang 
Q58919,Long 李隆  Lǐ 李,Long Li Long   Li Li 
Q58922,定  趙州平棘,Ding   Zhao Zhou Ping Ji 
Q58925,濟唐 (Jì Táng)  譚,Ji Tang  (ji Tang)  Tan 
Q58928,曜 君曜  孔,Yao  Jun Yao   Kong 
Q58931,旭 延壽  孔,Xu  Yan Shou   Kong 
Q58934,麟廉  孔,Lin Lian   Kong 
Q58937,訢 定伯  孔,Xin  Ding Bo   Kong 
Q58940,誧 仲助  孔,Pu  Zhong Zhu   Kong 
Q58947,宙 季將  孔,Zhou  Ji Jiang   Kong 
Q58950,翊 元世  孔,Yi  Yuan Shi   Kong 
Q58953,彪 元上  孔,Biao  Yuan Shang   Kong 
Q58956,僖 仲和  孔,Xi  Zhong He   Kong 
Q58959,达  Fú 符,Da   Fu Fu 
Q58962,立  陸,Li   Lu 
Q58965,建 公榮  吳郡吳縣,Jian  Gong Rong   Wu Jun Wu Xian 
Q58968,自得  吳郡吳縣,Zi De   Wu Jun Wu Xian 
Q58971,自修  吳郡吳縣,Zi Xiu   Wu Jun Wu Xian 
Q58974,但  孟,Dan   Meng 
Q58980,林奢  第33世长林衍派,Lin She   Di 33shi Chang Lin Yan Pai 
Q58983,辟疆  田,Pi Jiang   Tian 
Q58986,康子  陳,Kang Zi   Chen 
Q58989,武公  25,Wu Gong   25
Q58992,周昌  陳,Zhou Chang   Chen 
Q58995,悼  贏,Dao   Ying 
Q58998,疑  熊,Yi   Xiong 
Q59001,止  姬,Zhi   Ji 
Q59004,琛  趙,Chen   Zhao 
Q59010,語 整?  趙,Yu  Zheng ?  Zhao 
Q59013,屯蒙  姬姓,Tun Meng   Ji Xing 
Q59016,無悔  鄭 Zhèng,Wu Hui   Zheng  Zheng
Q59019,介  姬,Jie   Ji 
Q59022,覃 彬  王,Tan  Bin   Wang 
Q59025,為貴  Zhōu 周,Wei Gui   Zhou Zhou 
Q59028,侖  施,Lun   Shi 
Q59030,司馬消難,Si Ma Xiao Nan 
Q59031,猶  曹,You   Cao 
Q59034,历(厉)公 Lì (Lì) Gōng  LÀI 赖,Li (li )gong  Li (li) Gong  Lai Lai 
Q59040,Liang  Huáng 黄,Liang  Huang Huang 
Q59043,巫  Zēng 曾,Wu   Zeng Ceng 
Q59046,Zǎi Kong  HUANG 黄宰孔 66A,Zai Kong  Huang Huang Zai Kong  66a
Q59049,Cheng 诚  Yú 余,Cheng Cheng   Yu Yu 
Q59052,果显  黃,Guo Xian   Huang 
Q59055,Xī 熙  Zhāng 張,Xi Xi   Zhang Zhang 
Q59058,Ai 艾  Lǐ 李,Ai Ai   Li Li 
Q59061,機 仲括  趙州平棘,Ji  Zhong Gua   Zhao Zhou Ping Ji 
Q59064,平 伯括  趙州平棘,Ping  Bo Gua   Zhao Zhou Ping Ji 
