Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
TO 1600,medieval_late,1,1600,Post-1000 AD (should be trimmed): 1600,468582,I34830,"Shu-Ninua, king of Assyria //"
TO 1670,medieval_late,1,1670,Post-1000 AD (should be trimmed): 1670,468601,I34830,"Shu-Ninua, king of Assyria //"
TO 1620,medieval_late,1,1620,Post-1000 AD (should be trimmed): 1620,468718,I34831,Bazaya //
TO 1700,medieval_late,1,1700,Post-1000 AD (should be trimmed): 1700,468737,I34831,Bazaya //
TO 1689,medieval_late,1,1689,Post-1000 AD (should be trimmed): 1689,468851,I34832,"Bel-bani, king of Assyria //"
TO 1730,medieval_late,1,1730,Post-1000 AD (should be trimmed): 1730,468870,I34832,"Bel-bani, king of Assyria //"
TO 1669,medieval_late,1,1669,Post-1000 AD (should be trimmed): 1669,468990,I34833,"Adasi, king of Assyria //"
TO 1760,medieval_late,1,1760,Post-1000 AD (should be trimmed): 1760,469009,I34833,"Adasi, king of Assyria //"
BET 430 AND 450,ad_standard,1,430,,470164,I34863,Maria /de Rome/
6 JAN 437,ad_standard,1,437,,470555,I34869,Rufus Antonius Agrypnius /Rufius/
BEF 357,ad_standard,1,357,,470950,I34873,Anicia Faltonia /Proba/
432,ad_standard,1,432,,470964,I34873,Anicia Faltonia /Proba/
391,ad_standard,1,391,,471251,I34875,Caeionius /Caeionius/
285,ad_standard,1,285,,472852,I34891,Clodius Adelphius /De Rome/
BET 306 AND 315,ad_standard,1,306,,472995,I34892,Falconia Betitia /De Rome/
BET 353 AND 366,ad_standard,1,353,,473009,I34892,Falconia Betitia /De Rome/
383,ad_standard,1,383,,473281,I34893,Lucius Valerius Septimus Bassus //
339,ad_standard,1,339,,473494,I34896,Gaius Caeionius Rufus /Albinus/
1 JAN 398,ad_standard,1,398,,473758,I34900,Demetrias //
321,ad_standard,1,321,,474898,I34915,Gaius Caeionius Rufius Volusianus //
319,ad_standard,1,319,,476220,I34933,Praefectus urbi of Rome (317-319) - Septimius Bassus //
273,ad_standard,1,273,,476804,I34941,Aulus Caecina Tacitus //
AFT 280,ad_standard,1,280,,476935,I34943,Quintus /Flavius/
249,ad_standard,1,249,,477147,I34946,Quintus Fabius Clodius Agrippianus Celsinus //
AFT 270,ad_standard,1,270,,477993,I34960,Amnia /Demetrias/
AFT 300,ad_standard,1,300,,478064,I34961,Sextus Anicius Faustus Paulinus //
168,ad_standard,1,168,,480000,I34990,Asinia Lepida //
AFT 271,ad_standard,1,271,,480686,I35000,Consul (159 & 271) - Pomponius Bassus //
206,ad_standard,1,206,,481231,I35008,Marcus Nunnius Umbricus Primus Senecio /Albinus/
AFT 236,ad_standard,1,236,,483036,I35035,Marcus Pupienus Africanus Maximus //
222,ad_standard,1,222,,483336,I35040,Asinius Lepidus //
AFT 210,ad_standard,1,210,,486364,I35081,Gaius Maecius Fabius /Titanus/
188,ad_standard,1,188,,486764,I35087,Publius Seius Fuscianus //
223,ad_standard,1,223,,487051,I35092,Gaius Betitius //
9 APR 158,ad_standard,1,158,,487276,I35095,"Gordian I, Roman Emperor //"
AFT 209,ad_standard,1,209,,487569,I35096,Marcus Maecius Probus /Probus/
AFT 245,ad_standard,1,245,,488594,I35109,Tiberius Claudius Bassus Capitolinus //
215,ad_standard,1,215,,489280,I35117,Claudia Acilia //
193,ad_standard,1,193,,489658,I35123,Suffect Consul (193) - Gaius Pomponius Bassus Terentianus //
167,ad_standard,1,167,,490302,I35131,Egnatius /Proculus/
162,ad_standard,1,162,,490729,I35138,Lucius /Attidius/
AFT 162,ad_standard,1,162,,492794,I35170,Maecius Probus /Probus/
AFT 184,ad_standard,1,184,,492933,I35172,Lucius Junius Rufinus Proculianus /Proculianus/
AFT 198,ad_standard,1,198,,493014,I35173,Lucius Cossonius Eggius Marullus //
163,ad_standard,1,163,,493775,I35183,Cornelius Scipio Salvidienus Orfitus //
30 NOV 147,ad_standard,1,147,,495017,I35201,Annia Aurelia Galeria Faustina //
AFT 165,ad_standard,1,165,,495030,I35201,Annia Aurelia Galeria Faustina //
AFT 170,ad_standard,1,170,,497406,I35235,Aulus Iunius Rufinus /Rufinus/
AFT 145,ad_standard,1,145,,497760,I35241,Consul (145) - Lucius Lamia Silvanus //
BEF 136,ad_standard,1,136,,498488,I35254,Lucius Fundanius Lamia Aelianus //
AFT 147,ad_standard,1,147,,499319,I35267,Aulus Julius //
AFT 169,ad_standard,1,169,,499526,I35271,Marcus Aquilius Publius Coelius Apollinaris //
113,ad_standard,1,113,,500114,I35279,Consul (146) - Gnaeus Claudius Severus Arabianus //
AFT 176,ad_standard,1,176,,500128,I35279,Consul (146) - Gnaeus Claudius Severus Arabianus //
AFT 120,ad_standard,1,120,,501759,I35300,Aelia Fundania Plautia //
AFT 106,ad_standard,1,106,,501835,I35301,Lucius Ceionius Commodus Verus //
AFT 117,ad_standard,1,117,,502732,I35315,Aulus Iunius Rufinus /Rufinus/
AFT 130,ad_standard,1,130,,504182,I35337,Tiberius Claudius /Lysiades/
AFT 132,ad_standard,1,132,,504973,I35352,Julia Quadratilla Bassa //
AFT 137,ad_standard,1,137,,505130,I35354,Publius Coelius Balbinus Vibullius //
139,ad_standard,1,139,,511666,I35433,Manius /Acilius/
TO 102,ad_standard,1,102,,536438,I35722,Marcus Calpurnius /Bibulus/
TO 133,ad_standard,1,133,,545110,I35812,Attalus Philometor Euergetes /./
TO 112,ad_standard,1,112,,547448,I35834,Κλεοπάτρα //
TO 197,ad_standard,1,197,,551999,I35894,Ἄτταλος //
TO 269,ad_standard,1,269,,552012,I35894,Ἄτταλος //
TO 349,ad_standard,1,349,,555608,I35923,Appius Claudius /Crassus/
TO 263,ad_standard,1,263,,558640,I35957,King of Pergamon I - Philetaerus (282–263 BC) //
TO 128,ad_standard,1,128,,560537,I35980,Yohanan /ben Zeredah/
1 JAN 263,ad_standard,1,263,,560894,I35988,Licinius //
TO 322,ad_standard,1,322,,561538,I35997,הולופרנס //
TO 331,ad_standard,1,331,,562149,I36004,"Orontes II, king of Armenia //"
TO 380,ad_standard,1,380,,562168,I36004,"Orontes II, king of Armenia //"
TO 390,ad_standard,1,390,,562482,I36008,Lycurgus II //
TO 362,ad_standard,1,362,,563534,I36023,"Datames, Satrap of Cappadocia //"
TO 450,ad_standard,1,450,,563742,I36025,Artasyrus //
TO 385,ad_standard,1,385,,563962,I36028,"Camissares, Satrap of Cilicia //"
562,ad_standard,1,562,,565370,I36055,Anicius Probus of Rome //
799,ad_standard,1,799,,566822,I36097,Oneca //
BET 715 AND 725,ad_standard,1,715,,566978,I36105,Oveco //
BEF 170,ad_standard,1,170,,612051,I39359,Da'ud /ben Nachum (ben Ahijah)/
TO 371,ad_standard,1,371,,617351,I39444,Awad //
841,ad_standard,1,841,,632294,I40100,Joseph //
28 MAR 1038,medieval_late,1,1038,Post-1000 AD (should be trimmed): 1038,635571,I40147,"Hai ben Sherira, Gaon v'haDayyan b'Pumbeditha //"
21 MAY 942,ad_standard,1,942,,636684,I40163,סעדיה גאון //
AFT 1128,medieval_late,1,1128,Post-1000 AD (should be trimmed): 1128,645073,I40309,Abu l-Bāyan Moshe /ben Mevorakh (Mubārak)/
4 APR 1270,medieval_late,1,1270,Post-1000 AD (should be trimmed): 1270,657140,I40496,משה /בן נחמן/
BET 1230 AND 1260,medieval_late,1,1230,Post-1000 AD (should be trimmed): 1230,660231,I40543,Moshe Astrug /Gracian Hen/
20 APR 1344,medieval_late,1,1344,Post-1000 AD (should be trimmed): 1344,663806,I40609,Gersonides - RaLBaG //
BEF 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,667096,I40670,María /de Benveniste/
21 JUN 1391,medieval_late,1,1391,Post-1000 AD (should be trimmed): 1391,667535,I40677,Solomon /HaLevi Nunez/
29 AUG 1435,medieval_late,1,1435,Post-1000 AD (should be trimmed): 1435,667544,I40677,Solomon /HaLevi Nunez/
SEP 1435,medieval_late,1,1435,Post-1000 AD (should be trimmed): 1435,667552,I40677,Solomon /HaLevi Nunez/
21 MAR 1460,medieval_late,1,1460,Post-1000 AD (should be trimmed): 1460,668062,I40680,Álvar /García de Santa María/
BEF 1296,medieval_late,1,1296,Post-1000 AD (should be trimmed): 1296,670694,I40731,Bonjudah /Gracian/
AFT 1326,medieval_late,1,1326,Post-1000 AD (should be trimmed): 1326,670702,I40731,Bonjudah /Gracian/
1439,medieval_late,1,1439,Post-1000 AD (should be trimmed): 1439,672039,I40756,Gonzalo //
OCT 1385,medieval_late,1,1385,Post-1000 AD (should be trimmed): 1385,679177,I40907,דוד //
1 APR 1449,medieval_late,1,1449,Post-1000 AD (should be trimmed): 1449,680928,I40939,Nathan Halevi /Wyss/
4 APR 1476,medieval_late,1,1476,Post-1000 AD (should be trimmed): 1476,685338,I41042,Martín Alonso /Rodríguez de Maluenda y Villena/
5 SEP 1551,medieval_late,1,1551,Post-1000 AD (should be trimmed): 1551,685976,I41054,Marina /Gutiérrez de la Caballería Y Flores/
25 NOV 1472,medieval_late,1,1472,Post-1000 AD (should be trimmed): 1472,686326,I41063,Jakub Spoerri /Wyss/
BET 1510 AND 1511,medieval_late,1,1510,Post-1000 AD (should be trimmed): 1510,692158,I41183,/Gutiérrez Flores de la Caballería/
NOV 1572,medieval_late,1,1572,Post-1000 AD (should be trimmed): 1572,692829,I41190,Luisa /de Estrada y Gutiérrez de la Caballería/
21 FEB 1522,medieval_late,1,1522,Post-1000 AD (should be trimmed): 1522,693293,I41197,Isabel /de Osorio/
9 AUG 1589,medieval_late,1,1589,Post-1000 AD (should be trimmed): 1589,693301,I41197,Isabel /de Osorio/
23 OCT 598,ad_standard,1,598,,699194,I41472,الإمام علي (ع) //
27 JAN 661,ad_standard,1,661,,699201,I41472,الإمام علي (ع) //
30 JAN 661,ad_standard,1,661,,699208,I41472,الإمام علي (ع) //
442,ad_standard,1,442,,701890,I41512,Huna /ben Nathan/
AFT 1265,medieval_late,1,1265,Post-1000 AD (should be trimmed): 1265,714445,I41791,2nd wife /ibn Yachya HaZaken/
BEF 1350,medieval_late,1,1350,Post-1000 AD (should be trimmed): 1350,717449,I41853,Desconocida /Rodríguez/
1544,medieval_late,1,1544,Post-1000 AD (should be trimmed): 1544,723257,I41967,Antón Martín /Martín de Torres/
4 OCT 1571,medieval_late,1,1571,Post-1000 AD (should be trimmed): 1571,725357,I42008,Juan /Lopez Gallo/
22 JAN 1524,medieval_late,1,1524,Post-1000 AD (should be trimmed): 1524,725688,I42013,Blasco /de Bejar/
17 SEP 1538,medieval_late,1,1538,Post-1000 AD (should be trimmed): 1538,726582,I42027,Álvaro /Sánchez Ossorio/
25 DEC 1486,medieval_late,1,1486,Post-1000 AD (should be trimmed): 1486,727763,I42060,Leonor /Álvarez de Castro/
16 FEB 1530,medieval_late,1,1530,Post-1000 AD (should be trimmed): 1530,728161,I42066,/de Aragón/
25 JUL 1494,medieval_late,1,1494,Post-1000 AD (should be trimmed): 1494,728329,I42067,"Hernando /De Aragón y De Gurrea, Arzobispo De Zara/"
21 DEC 1526,medieval_late,1,1526,Post-1000 AD (should be trimmed): 1526,730367,I42108,Gonzalo /Fernandez de Salazar y de la Cadena/
6 OCT 1611,medieval_late,1,1611,Post-1000 AD (should be trimmed): 1611,731584,I42139,"Juan Lopez Gallo, baron van Male //"
AFT 1599,medieval_late,1,1599,Post-1000 AD (should be trimmed): 1599,731822,I42145,Lope Gallo de Avellaneda //
3 MAY 1553,medieval_late,1,1553,Post-1000 AD (should be trimmed): 1553,731943,I42147,"Blasco de Bejar, heer van Westacker //"
8 SEP 1616,medieval_late,1,1616,Post-1000 AD (should be trimmed): 1616,732424,I42160,Diego /de Riaño Mazuelo/
BEF 1382,medieval_late,1,1382,Post-1000 AD (should be trimmed): 1382,733679,I42194,Maria /de Navarra/
AFT 1401,medieval_late,1,1401,Post-1000 AD (should be trimmed): 1401,733686,I42194,Maria /de Navarra/
BEF 1500,medieval_late,1,1500,Post-1000 AD (should be trimmed): 1500,735217,I42217,פרנסיסקו /מנדס בנבנישתי נשיא/
BET 1536 AND 1538,medieval_late,1,1536,Post-1000 AD (should be trimmed): 1536,735224,I42217,פרנסיסקו /מנדס בנבנישתי נשיא/
SEP 1554,medieval_late,1,1554,Post-1000 AD (should be trimmed): 1554,735717,I42226,Francisco /Vázquez de Coronado y Luján/
22 SEP 1554,medieval_late,1,1554,Post-1000 AD (should be trimmed): 1554,735724,I42226,Francisco /Vázquez de Coronado y Luján/
BEF 1530,medieval_late,1,1530,Post-1000 AD (should be trimmed): 1530,736479,I42232,Adelheid /Jöhr/
11 APR 1549,medieval_late,1,1549,Post-1000 AD (should be trimmed): 1549,736514,I42233,Jakob /Wyss II/
AUG 1575,medieval_late,1,1575,Post-1000 AD (should be trimmed): 1575,736828,I42237,בונה (דינה) /קצנלבויגן/
21 MAY 1527,medieval_late,1,1527,Post-1000 AD (should be trimmed): 1527,737018,I42240,Filippo II /d'Asburgo/
11 JAN 1552,medieval_late,1,1552,Post-1000 AD (should be trimmed): 1552,741605,I42272,Juan /Ramírez de Arellano y González de la Plazuela/
MAR 1560,medieval_late,1,1560,Post-1000 AD (should be trimmed): 1560,742164,I42283,Juan /de Saavedra/
8 APR 1671,medieval_late,1,1671,Post-1000 AD (should be trimmed): 1671,742396,I42287,Ana /de Salazar Treviño/
6 OCT 1567,medieval_late,1,1567,Post-1000 AD (should be trimmed): 1567,742585,I42288,XPOVAL /DE OÑATE/
21 SEP 1523,medieval_late,1,1523,Post-1000 AD (should be trimmed): 1523,744638,I42330,"""El Rayo de la Guerra"" Sancho /d'Avila/"
MAR 1583,medieval_late,1,1583,Post-1000 AD (should be trimmed): 1583,744645,I42330,"""El Rayo de la Guerra"" Sancho /d'Avila/"
4 DEC 1630,medieval_late,1,1630,Post-1000 AD (should be trimmed): 1630,745004,I42338,Blasco /de Bejar/
18 MAY 1589,medieval_late,1,1589,Post-1000 AD (should be trimmed): 1589,745424,I42348,Diego /de Riaño y Gamboa/
11 SEP 1663,medieval_late,1,1663,Post-1000 AD (should be trimmed): 1663,745431,I42348,Diego /de Riaño y Gamboa/
11 AUG 1601,medieval_late,1,1601,Post-1000 AD (should be trimmed): 1601,745676,I42354,Antonio /de Riaño y Gamboa/
17 MAR 1525,medieval_late,1,1525,Post-1000 AD (should be trimmed): 1525,746395,I42373,"Martin de Aragón y Gurrea, IV. duque de Villahermosa //"
18 APR 1581,medieval_late,1,1581,Post-1000 AD (should be trimmed): 1581,746402,I42373,"Martin de Aragón y Gurrea, IV. duque de Villahermosa //"
1 AUG 1615,medieval_late,1,1615,Post-1000 AD (should be trimmed): 1615,746649,I42380,Antonio /Marín de Resende Francia y Zamora Oliven/
28 MAR 1682,medieval_late,1,1682,Post-1000 AD (should be trimmed): 1682,746656,I42380,Antonio /Marín de Resende Francia y Zamora Oliven/
22 NOV 1634,medieval_late,1,1634,Post-1000 AD (should be trimmed): 1634,749726,I42449,Marcos Alonso /De la Garza y del Arcón/
5 APR 1560,medieval_late,1,1560,Post-1000 AD (should be trimmed): 1560,750327,I42458,"Francisco Pacheco y Bocanegra, I Marqués de Villamayor de las Ibe //"
29 MAR 1618,medieval_late,1,1618,Post-1000 AD (should be trimmed): 1618,750334,I42458,"Francisco Pacheco y Bocanegra, I Marqués de Villamayor de las Ibe //"
29 DEC 1586,medieval_late,1,1586,Post-1000 AD (should be trimmed): 1586,750816,I42469,Baltasar /de la Cámara y Jiménez/
23 JUN 1622,medieval_late,1,1622,Post-1000 AD (should be trimmed): 1622,751240,I42476,"פרנס הדור הקצין הגאון רבי אפרים נפתלי הירש העשיל,אב""ד קונסטנטינוב //"
17 NOV 1643,medieval_late,1,1643,Post-1000 AD (should be trimmed): 1643,751603,I42477,יעקב /אשכנזי/
AUG 1539,medieval_late,1,1539,Post-1000 AD (should be trimmed): 1539,752336,I42491,Isabel /de Carvajal de Tapia/
BET 1520 AND 1530,medieval_late,1,1520,Post-1000 AD (should be trimmed): 1520,752561,I42498,Alonso /De Velasco/
24 MAY 1576,medieval_late,1,1576,Post-1000 AD (should be trimmed): 1576,752903,I42504,Juan /de Villaseñor y Orozco Tovar/
1554,medieval_late,1,1554,Post-1000 AD (should be trimmed): 1554,753160,I42508,Alonso /de Villanueva/
19 OCT 1593,medieval_late,1,1593,Post-1000 AD (should be trimmed): 1593,753225,I42509,Leonor /de Cortinas/
12 FEB 1576,medieval_late,1,1576,Post-1000 AD (should be trimmed): 1576,753396,I42513,Blas /de Segura López/
8 SEP 1567,medieval_late,1,1567,Post-1000 AD (should be trimmed): 1567,753495,I42515,Agustina /Cervantes Hernández/
1527,medieval_late,1,1527,Post-1000 AD (should be trimmed): 1527,753632,I42518,Juan /de Torres de Vera y Aragón/
4 APR 1626,medieval_late,1,1626,Post-1000 AD (should be trimmed): 1626,754465,I42535,Pedro de Contreras y Ulloa //
8 NOV 1606,medieval_late,1,1606,Post-1000 AD (should be trimmed): 1606,754737,I42543,Diego /de Castro y López Zúñiga Torquemada y Zú/
20 OCT 1647,medieval_late,1,1647,Post-1000 AD (should be trimmed): 1647,755087,I42552,Luis /de Morales/
AFT 1 NOV 1660,medieval_late,1,1660,Post-1000 AD (should be trimmed): 1660,755831,I42559,Rodrigo /de Morales Treviño/
1651,medieval_late,1,1651,Post-1000 AD (should be trimmed): 1651,756172,I42561,Diego /de Morales y Treviño/
1629,medieval_late,1,1629,Post-1000 AD (should be trimmed): 1629,756489,I42564,Lorenzo /Suárez de Longoria/
1636,medieval_late,1,1636,Post-1000 AD (should be trimmed): 1636,756769,I42565,Nicolás /Suárez de Longoria y Salazar/
23 JAN 1679,medieval_late,1,1679,Post-1000 AD (should be trimmed): 1679,756873,I42568,Francisco /Báez/
20 FEB 1636,medieval_late,1,1636,Post-1000 AD (should be trimmed): 1636,757157,I42569,Vicente /de Zaldívar y Oñate/
3 AUG 1640,medieval_late,1,1640,Post-1000 AD (should be trimmed): 1640,757555,I42573,Ines /de Rivadeneyra y Mosquera/
NOV 1592,medieval_late,1,1592,Post-1000 AD (should be trimmed): 1592,758541,I42590,Juan /Vázquez de Acuña Astudillo/
1658,medieval_late,1,1658,Post-1000 AD (should be trimmed): 1658,758548,I42590,Juan /Vázquez de Acuña Astudillo/
11 FEB 1658,medieval_late,1,1658,Post-1000 AD (should be trimmed): 1658,758953,I42601,Petrona /de Lerma Polanco/
31 DEC 1662,medieval_late,1,1662,Post-1000 AD (should be trimmed): 1662,759016,I42602,Andres /de Lerma Polanco/
12 FEB 1661,medieval_late,1,1661,Post-1000 AD (should be trimmed): 1661,759113,I42604,Marie /de Vicq/
1571,medieval_late,1,1571,Post-1000 AD (should be trimmed): 1571,759615,I42618,Miguel /de Salamanca Polanco/
1623,medieval_late,1,1623,Post-1000 AD (should be trimmed): 1623,759753,I42621,Jossine /van Gemert/
8 JUL 1630,medieval_late,1,1630,Post-1000 AD (should be trimmed): 1630,759900,I42625,Iñigo /de Acuña y Castro/
21 JUN 1696,medieval_late,1,1696,Post-1000 AD (should be trimmed): 1696,759907,I42625,Iñigo /de Acuña y Castro/
1667,medieval_late,1,1667,Post-1000 AD (should be trimmed): 1667,760099,I42630,Gaspar /Fernandez de Castro/
1669,medieval_late,1,1669,Post-1000 AD (should be trimmed): 1669,760187,I42632,Diego Luis /de Riaño y Meneses/
21 JUN 1628,medieval_late,1,1628,Post-1000 AD (should be trimmed): 1628,760385,I42637,José Antonio /de Sanzoles Santa Cruz y Riaño/
13 JUN 1621,medieval_late,1,1621,Post-1000 AD (should be trimmed): 1621,760649,I42644,Jerónimo /de Salamanca y Forcallo/
29 JUN 1679,medieval_late,1,1679,Post-1000 AD (should be trimmed): 1679,760656,I42644,Jerónimo /de Salamanca y Forcallo/
24 OCT 1585,medieval_late,1,1585,Post-1000 AD (should be trimmed): 1585,760923,I42652,Isabel /Mexia de Figueroa/
7 DEC 1741,medieval_late,1,1741,Post-1000 AD (should be trimmed): 1741,761157,I42658,José /Rodrigo y Villalpando/
21 JUL 1625,medieval_late,1,1625,Post-1000 AD (should be trimmed): 1625,761325,I42662,María Francisca /Clemente Enríquez de Lacarra/
16 FEB 1619,medieval_late,1,1619,Post-1000 AD (should be trimmed): 1619,761360,I42663,Francisco Jacinto Nicolás Antonio Buenaventura /Funes de Villalpando y Clemente Enríquez/
23 JAN 1662,medieval_late,1,1662,Post-1000 AD (should be trimmed): 1662,761367,I42663,Francisco Jacinto Nicolás Antonio Buenaventura /Funes de Villalpando y Clemente Enríquez/
20 APR 1623,medieval_late,1,1623,Post-1000 AD (should be trimmed): 1623,761402,I42664,Joseph Antonio Francisco Ignacio /Funes de Villalpando y Clemente Enríquez/
1687,medieval_late,1,1687,Post-1000 AD (should be trimmed): 1687,761409,I42664,Joseph Antonio Francisco Ignacio /Funes de Villalpando y Clemente Enríquez/
BEF 1449,medieval_late,1,1449,Post-1000 AD (should be trimmed): 1449,761914,I42679,María /de Sosa Treviño/
AFT 1523,medieval_late,1,1523,Post-1000 AD (should be trimmed): 1523,761921,I42679,María /de Sosa Treviño/
15 APR 1698,medieval_late,1,1698,Post-1000 AD (should be trimmed): 1698,765099,I42749,Jacob /Saportas/
4 JUN 1578,medieval_late,1,1578,Post-1000 AD (should be trimmed): 1578,765454,I42756,Antonio /de la Mota de Portugal/
28 JUL 1610,medieval_late,1,1610,Post-1000 AD (should be trimmed): 1610,765769,I42762,Juana /de Treviño y Quintanilla/
27 JAN 1694,medieval_late,1,1694,Post-1000 AD (should be trimmed): 1694,765859,I42763,Juana Trevino /Falcon/
15 DEC 1654,medieval_late,1,1654,Post-1000 AD (should be trimmed): 1654,765902,I42764,Josefina /Treviño/
1681,medieval_late,1,1681,Post-1000 AD (should be trimmed): 1681,765945,I42765,Juan /Treviño/
8 FEB 1639,medieval_late,1,1639,Post-1000 AD (should be trimmed): 1639,766004,I42766,Pedro /de la Garza Falcón/
APR 1590,medieval_late,1,1590,Post-1000 AD (should be trimmed): 1590,766172,I42767,Blas María /De la Garza Falcón/
