id,translation,label_en
Q39895, Ichijo Yoshiko (daughter of Ichijo Tadayoshi), Yi Tiao Liang Zi (yi Tiao Zhong Liang Noniang)
Q39911, Takeuchi Ayako (Viscountess), Zhu Nei Xuan Zi (zi Jue Fu Ren)
Q39952, Yagi clan (concubine of Tokugawa Narimasa), Ba Mu Shi (de Chuan Qi Kuang Noce Shi)
Q39988, daughter of Inaba Tsunemichi (wife of Kanjuji Kendo), Dao Xie Heng Tong Noniang (quan Xiu Si Xian Dao Nozheng Shi)
Q39992, daughter of Asukai Masashige (wife of Kanjuji Tsuneitsu), Fei Niao Jing Ya Zhong Noniang (quan Xiu Si Jing Yi Nozheng Shi)
Q40004, daughter of Kanjuji Tsuneitsu (Wife of Boshiro Toshiaki), Quan Xiu Si Jing Yi Noniang (fang Cheng Jun Ming Noqi)
Q40016, Daughter of Takeuchi Korenaga (wife of Tsutsumi Deputy Chief), Zhu Nei Wei Yong Noniang (di Dai Chang Nozheng Shi)
Q40020, Daughter of Kanshuji Kendo (wife of Hamuro Yorihisa), Quan Xiu Si Xian Dao Noniang (xie Shi Lai Xi Noqi)
Q40032, Adopted son of Ishino Motomune (wife of Takano Yasuka), Shi Ye Ji Dong Noyou Zi (gao Ye Bao Xiang Noqi)
Q40203, Princess Kotohime (22nd daughter of Tokugawa Ienari), Qin Ji (de Chuan Jia Qi Er Shi Er Nu)
Q40207, Seiunin (son of Tokugawa Ienari), Qing Yun Yuan (de Chuan Jia Qi Nozi) )
Q40251, daughter of Horio Yasunaga (wife of Masagimachi Kinmichi), Ku Wei Tai Chang Noniang (zheng Qin Ting Gong Tong Noqi)
Q40271, daughter of Masagimachi Suetoshi (wife of Okazaki Nobumochi), Zheng Qin Ting Ji Jun Noniang (gang Qi Xuan Chi Noqi)
Q40279, daughter of Ikejiri Tomotaka (wife of Umezono Tokiyasu), Chi Kao Gong Xiao Noniang (mei Yuan Ji Bao Noqi)
Q40320, daughter of Tsutsumi Taronaga (wife of Ishino Mototsuna), Di Dai Chang Noniang (shi Ye Ji Gang Noqi)
Q40356, daughter of Jimyoin Motosada (wife of Takakura Nagaatsu), Chi Ming Yuan Ji Ding Noniang (gao Cang Yong Dun Noqi) )
Q40368, Umekoji Tomokata's adopted daughter (wife of General Takatsuji), Mei Xiao Lu Gong Fang Noyang Nu (gao Sip Zong Chang Noqi)
Q40376, General Takatsuji's daughter (wife of Ano Sanetoshi), Gao Sip Zong Chang Noniang (a Ye Shi Wei Noqi)
Q40384, Tsuchimikado Yasukuni's daughter (wife of Takatsuji Fukunaga), Tu Yu Men Tai Bang Noniang (gao Sip Fu Chang Nozheng Shi)
Q40416, Nabeshima Naotaka's daughter (wife of Nabeshima Naoki), Guo Dao Zhi Yao Noniang (guo Dao Zhi Ji Nozheng Shi)
Q41188, Miyoshi Masanaga's daughter (wife of Ikeda Nobumasa), San Hao Zheng Chang Noniang (chi Tian Xin Zheng Noqi) )
Q41228, daughter of Otawara Tsunakiyo (wife of Fukuhara Sukehiro), Da Tian Yuan Gang Qing Noniang (fu Yuan Zi Guang Nozheng Shi)
Q41232, daughter of Otawara Tsunakiyo (wife of Iono Suketomo), Da Tian Yuan Gang Qing Noniang (yi Wang Ye Zi You Noqi)
Q41244, daughter of Takakura Nagaatsu (wife of Higashizono Motokazu), Gao Cang Yong Dun Noniang (dong Yuan Ji Liang Noqi)
Q41252, Satake Yoshiaki (Northern clan), Zuo Zhu Yi Ming (bei Jia)
Q41260, Ashino Sukeyasu (Yamato no Kami), Lu Ye Zi Tai (da He Shou)
Q41288, daughter of Miyoshi Motonaga (wife of Ichinomiya Narisuke), San Hao Yuan Chang Noniang (yi Gong Cheng Zhu Noqi)
Q41293, daughter of Miyoshi Motonaga (wife of Onishi Yoritake), San Hao Yuan Chang Noniang (da Xi Lai Wu Noqi)
Q41297, daughter of Miyoshi Motonaga (wife of Akutagawa Magojuro), San Hao Yuan Chang Noniang (jie Chuan Sun Shi Lang Noqi)
Q41301, daughter of Hatano Hidetada (wife of Miyoshi Nagayoshi), Bo Duo Ye Xiu Zhong Noniang (san Hao Chang Qing Nozheng Shi)
Q41305, daughter of Yusa Naganori (second wife of Miyoshi Nagayoshi), You Zuo Chang Jiao Noniang (san Hao Chang Qing Noji Shi)
Q41309, daughter of Kume Yoshihiro (wife of Miyoshi Saneyasu), Jiu Mi Yi Guang Noniang (san Hao Shi) Xiu Nozheng Shi)
Q41357, Satake Yoshinaga (son of Satake Yoshikata), Zuo Zhu Yi Chang (zuo Zhu Yi Xian Nozi)
Q41385, Jikoin (wife of Ota Shigetsura), Ci Guang Yuan (tai Tian Mao Lian Noqi)
Q41397, daughter of Naruse Masanari (wife of Itakura Shigemune), Cheng Lai Zheng Cheng Noniang (ban Cang Zhong Zong Nozheng Shi)
Q41429, daughter of Kuga Hiromichi (wife of Yotsutsuji Suesuke), Jiu Wo Guang Tong Noniang (si Sip Ji Fu Noqi)
Q41456, Ichijo Yoshiko (daughter of Ichijo Tadayoshi) , Yi Tiao Liang Zi (yi Tiao Zhong Liang Noniang) 
Q41461, Daughter of Hatakeyama Masahiro (wife of Manrikōji Hidefusa), Cen Shan Zheng Xi Noniang (mo Li Xiao Lu Xiu Fang Noqi)
Q41469, Daughter of Hino Sukekatsu (wife of Hiramatsu Tokiyō), Ri Ye Zi Sheng Noniang (ping Song Shi Yong Noqi)
Q41473, Daughter of Hino Sukekatsu (wife of Hanabusa Masae)Ri Ye Zi Sheng Noniang (hua Fang Zheng Rong Noqi),
Q41493, Daughter of Meizono Sueyasu (wife of Mimuroto Sukeyoshi), Mei Yuan Ji Bao Noniang (san Shi Hu Zi Shun Noqi)
Q41497, Daughter of Yanagiwara Sukekan (wife of Kitanokoji Tokumitsu), Liu Yuan Zi Lian Noniang (bei Xiao Lu De Guang Noqi)
Q41517, Daughter of Miyake Takasada (wife of Toyama Kageyuki), San Zhai Gao Zhen Noniang (yuan Shan Jing Xing Noqi)
Q41533, Eldest daughter of Sakai Tadakichi (wife of Kira Yoshifuyu), Jiu Jing Zhong Ji Nochang Nu (ji Liang Yi Dong Noqi)
Q41553, Daughter of Gojo Tametsune (wife of Nakayama Reizei Tamechika), Wu Tiao Wei Jing Noniang (zhong Shan Leng Quan Wei Qin Noqi)
Q41589, Rengein (wife of Ishii Tsunenobu), Lian Hua Yuan (shi Jing Chang Yan Nozheng Shi)
Q41616, Daughter of Kazanin Tsunemasa (wife of Hashimoto Misao) , Hua Shan Yuan Chang Ya Noniang (qiao Ben Shi Cheng Nozheng Shi) 
Q41621, Daughter of Hijikata Yukihisa (wife of Hirano Nagayasu), Tu Fang Xiong Jiu Noniang (ping Ye Chang Tai Nozheng Shi)
Q41637, Daughter of Nanbu Yukinobu (wife of Aoyama Yukinori), Nan Bu Xing Xin Noniang (qing Shan Xing Du Zheng Shi)
Q41641, Daughter of Nanbu Yukinobu (wife of Makino Hidenari), Nan Bu Xing Xin Noniang (mu Ye Ying Cheng Zheng Shi)
Q41645, Daughter of Nanbu Yukinobu (wife of Nanbu Naomasa), Nan Bu Xing Xin Noniang (nan Bu Zhi Zheng Zheng Shi)
Q41656, Imai clan (concubine of Mōri Masanae), Jin Jing Shi (mao Li Zheng Miao Noce Shi)
Q41664, Daughter of Mōri Masanae (wife of Mōri Hiromaru), Mao Li Zheng Miao Noniang (mao Li Guang Yuan Nozheng Shi)
Q41668, Daughter of Mōri Masanae (wife of Reizei Tamei), Mao Li Zheng Miao Noniang (leng Quan Wei Rong Noqi)
Q41672, Lady Muromachi (wife of Kanamori Kasshige), Shi Ting Dian (jin Sen Ke Zhong Nozheng Shi)
Q41676, Daughter of Kanamori Kasshige (Wife of Suetsugu Heizo), Jin Sen Ke Zhong Noniang (mo Ci Ping Zang Noqi)
Q41688, Daughter of Hineno Hironari (wife of Asano Ujitsugu), Ri Gen Ye Hong Jiu Noniang (qian Ye Shi Ci Noqi)
Q41696, Daughter of Yamana Muneyoshi (wife of Ano Sanetoki), Shan Ming Zong Yi Noniang (a Ye Shi Shi Nojia Nu Fang)
Q41708, Daughter of Asano Nagatsugu (wife of Tarao Mitsusada), Qian Ye Chang Ji Noniang (duo Luo Wei Guang Ding Noqi)
Q41740, Daughter of Hineno Takayoshi (wife of Shibata Katsumasa), Ri Gen Ye Gao Ji Noniang (chai Tian Sheng Zheng Nozheng Shi)
Q41744, Daughter of Hineno Yoshitoki (wife of Shibata Katsushige), Ri Gen Ye Ji Shi Noniang (chai Tian Sheng Zhong Nozheng Shi)
Q41776, daughter of Imadegawa Iki (wife of Saionji Kimiaki), Jin Chu Chuan Yi Ji Noniang (xi Yuan Si Gong Huang Noqi)
Q41788, daughter of Kuwaori Kagenaga (wife of Ishimoda Mitsuyori), Sang Zhe Jing Chang Noniang (shi Mu Tian Guang Lai Noqi)
Q41792, Shokakuin (daughter of Kuwaori Kagenaga), Zheng Jue Yuan (sang Zhe Jing Chang Noniang)
Q41827, Enmyoin (housewife of Prince Arisugawa Shonin) , Yuan Ming Yuan (you Qi Chuan Gong Shao Ren Qin Wang Nojia Nu Fang) 
Q41832, Seikoin (older sister of Mibuchi Haruka), Qing Guang Yuan (san Yuan Qing Yuan Nozi)
Q41867, daughter of Yanagiwara Mitsutsuna (wife of Fusehara Nobuyuki), Liu Yuan Guang Gang Noniang (fu Yuan Xuan Tiao Noqi)
Q41871, daughter of Yanagiwara Mitsutsuna (wife of Yoshida Ryoku), Liu Yuan Guang Gang Noniang (ji Tian Liang Ju Noqi)
Q41883, daughter of Matsudaira Norinobu (wife of Naito Tadatsugu and later Nakayama Nobuyuki), Song Ping Dian Xin Noniang (nei Teng Zhong Ci Nozheng Shi Nochizhong Shan Xin Xing Noji Shi)
Q41891, Matsudaira Umeko (daughter of Matsudaira Norinobu), Song Ping Mei Zi (song Ping Dian Xin Noniang)
Q41895, daughter of Matsudaira Norinobu (wife of Sanada Nobuoto), Song Ping Dian Xin Noniang (zhen Tian Xin Yin Nozheng Shi)
Q41927, daughter of Kanroji Tsugucho (wife of Mei Xi Ying Tong), Gan Lu Si Si Chang Noniang (mei Xi Ying Tong Noqi)
Q41939, daughter of Hamuro Yorishige (wife of Hamuro Yoritane), Xie Shi Lai Zhong Noniang (xie Shi Lai Yin Noqi)
Q41943, daughter of Shichijo Takatoyo (wife of Hashimoto Sanematsu), Qi Tiao Long Li Noniang (qiao Ben Shi Song Noqi)
Q41963, eldest daughter of Nanbu Harumasa (wife of Nanbu Nobunao), Nan Bu Qing Zheng Nochang Nu (nan Bu Xin Zhi Nozheng Shi)
Q41971, Kobe Tomomori (4th head of the family), Shen Hu Ju Sheng (4th generation Mu Dang Zhu) )
Q41979, Daughter of Ikeda Masayoshi (wife of Ikeda Masaharu), Chi Tian Zheng Yi Noniang (chi Tian Zheng Qing Zheng Shi)
Q42003, Ikeda Nagaoki (chi Tian Chang Xing chief retainer of the Tokushima domain), Chi Tian Chang Xing (de Dao Fan Jia Lao)
Q42011, Teimatsuin (wife of Suwa Yorimizu), Zhen Song Yuan (zou Fang Lai Shui Nozheng Shi)
Q42027, Naito Masanari (protagonist of Ukyo), Nei Teng Zheng Cheng (you Jing Jin)
Q42055, Daughter of Renjun (wife of Jigen), Lian Chun Noniang (shi Xuan Noqi)
Q42059, Daughter of Renjun (wife of Jiken), Lian Chun Noniang (shi Xian Noqi) )
Q42095, Daughter of Tsukushi Koremon (wife of Munakata Ujisada), Zhu Zi Wei Men Noniang (zong Xiang Shi Zhen Noqi)
Q42111, Daughter of Sugiura Masatomo (wife of Sakai Tadakichi), Shan Pu Zheng You Noniang (jiu Jing Zhong Ji Noqi)
Q42115, Daughter of Sakai Tadakichi (wife of Itakura Shigego), Jiu Jing Zhong Ji Noniang (ban Cang Zhong Xiang Nozheng Shi)
Q42119, Daughter of Arima Yorimoto (wife of Sakai Tadane), You Ma Lai Yuan Noniang (jiu Jing Zhong Yin Nozheng Shi)
Q42139, Nabeshima Naoyuki (Shiraishi Nabeshima family), Guo Dao Zhi Yu (bai Shi Guo Dao Jia)
Q42195, Mori clan (Wife of Yanagisawa Yoshiri), Sen Shi (liu Ze Ji Li Noqi)
Q42199, Ohara clan (concubine of Yanagisawa Yoshiri), Da Yuan Shi (liu Ze Ji Li Noce Shi)
Q42239, daughter of Kobori Masakazu (wife of Hiraoka Yorishige), Xiao Ku Zheng Yi Noniang (ping Gang Lai Zi Nozheng Shi)
Q42240, Murakami clan (concubine of Ikeda Shigehiro) , Cun Shang Shi (chi Tian Zhong Kuan Noce Shi) 
Q42267, daughter of Tsubouchi Masaie (wife of Tsubouchi Katsusada), Ping Nei Chang Jia Noniang (ping Nei Sheng Ding Noqi)
Q42283, eldest daughter of Inoue Masato (wife of Kanamori Yorinari), Jing Shang Zheng Ren Nochang Nu (jin Sen Lai Ye Nozheng Shi) )
Q42291, Daughter of Ishikawa Rensho (wife of Ishikawa Soryo), Shi Chuan Lian Sheng Noniang (shi Chuan Zong Liang Zheng Shi)
Q42295, Arima Katari-Na (wife of Omura Yoshimae), You Ma Katari-Na (da Cun Xi Qian Nozheng Shi)
Q42299, Yasutomi Tokuen (father), An Fu De Yuan (fu)
Q42315, Shunkoin (wife of Oda Nobukata), Chun Guang Yuan (zhi Tian Xin Fang Nozheng Shi)
Q42344, Adopted daughter of Shinnyo (second wife of Karasuma Mitsutane), Zhen Ru Noyang Nu (wu Wan Guang Yin Noji Shi)
Q42376, Daughter of Matsudaira Nariatsu (wife of Matsudaira Takeaki), Song Ping Qi Hou Noniang (song Ping Wu Yang Zheng Shi) )
Q42417, Princess Koto (the 22nd daughter of Tokugawa Ienari) , Qin Ji (de Chuan Jia Qi Er Shi Er Nu) 
Q42421, Seiun-in (son of Tokugawa Ienari) , Qing Yun Yuan (de Chuan Jia Qi Nozi) 
Q42441, daughter of Nabeshima Naotaka (wife of Nabeshima Naoki) , Guo Dao Zhi Yao Noniang (guo Dao Zhi Ji Nozheng Shi) 
Q42492, daughter of Hoin Bukkoji (wife of Takakura Eisuke), Fo Guang Si Fa Yin Noniang (gao Cang Yong Xiang Noqi)
Q42504, daughter of Ise Sadatake (wife of Ise Sadaatsu), Yi Shi Zhen Zhang Noniang (yi Shi Zhen Dun Noqi)
Q42520, daughter of Seikanji Hisei (Ichiyanagi Naomasa's legal wife), Qing Xian Si Xi Ding Noniang (yi Liu Zhi Chang Nozheng Shi )
Q42528,Daughter of Seikanji Hisada (wife of Yoshida Kaneaki), Qing Xian Si Xi Ding Noniang (ji Tian Jian Zhang Noqi)
Q42532, Daughter of Seikanji Hisada (wife of the head of the Reizei family), Qing Xian Si Xi Ding Noniang (leng Quan Zong Jia Noqi)
Q42540, Daughter of Manrikoji Hisafusa (wife of Kanshuji Takaaki), Mo Li Xiao Lu Shang Fang Noniang (quan Xiu Si Gao Xian Noqi)
Q42552, Daughter of Makino Nobunari (wife of Abe Masayoshi), Mu Ye Xin Cheng Noniang (a Bu Zheng Neng Nozheng Shi)
Q42605, Daughter of Karasuma Mitsuyoshi (wife of Hirohashi Kanetane), Wu Wan Guang Rong Noniang (guang Qiao Jian Yin Noqi) )
Q42609, Daughter of Karasuma Mitsuyoshi (wife of Karasuma Mitsutane), Wu Wan Guang Rong Noniang (wu Wan Guang Yin Nozheng Shi)
Q42625, Daughter of Hiramatsu Tokikata (wife of Uramatsu Masumitsu), Ping Song Shi Fang Noniang (li Song Yi Guang Noqi)
Q42629, Daughter of Shonin (wife of Seikanji Hidesada), Chang Qin Noniang (qing Xian Si Xiu Ding Noqi)
Q42637, Daughter of Shojoin (daughter of Yamauchi Toyoshiki), Qing Jing Yuan (shan Nei Li Fu Noniang)
Q42649, Daughter of Yamauchi Naomichi (mother of Naito Takaharu), Shan Nei Zhi Tong Noniang (nei Teng Long Chun Nomu)
Q42669, Daughter of Naito Okimori (wife of Wachi Motogo), Nei Teng Xing Sheng Noniang (he Zhi Yuan Xiang Noqi)
Q42693, daughter of Sasey Motoyoshi (wife of Kodama Mototsugu), Zuo Shi Yuan Jia Noniang (er Yu Yuan Ci Noqi)
Q42701, daughter of Hirohata Toyotada (wife of Ogura Nobuyuki), Guang Fan Li Zhong Noniang (xiao Cang Xuan Ji Noqi)
Q42842, daughter of Kimura Katsumori (wife of Masagimachi Suetoshi), Mu Cun Sheng Sheng Noniang (zheng Qin Ting Ji Jun Noqi)
Q42850, Miyake clan (concubine of Tokugawa Munekan), San Zhai Shi (de Chuan Zong Han Noce Shi)
Q42870, Yurinin (wife of Hosokawa Shigetaka), You Lin Yuan (xi Chuan Zhong Xian Nozheng Shi) )
Q42874, Daughter of Kuga Michio (wife of Chigusa Arimasa), Jiu Wo Tong Xiong Noniang (qian Zhong You Zheng Noqi)
Q42878, Daughter of Kuga Michio (second wife of Sakai Tadanori), Jiu Wo Tong Xiong Noniang (jiu Jing Zhong Guan Noji Shi)
Q42966, Daughter of Ogasawara Nagataka (wife of Hojo Ujitaka), Xiao Li Yuan Chang Yao Noniang (bei Tiao Shi Qiao Nozheng Shi)
Q42970, Daughter of Ogasawara Nagataka (wife of Ogasawara Nagayasu), Xiao Li Yuan Chang Yao Noniang (xiao Li Yuan Chang Bao Nozheng Shi)
Q42998, Kimura Toyoyuki (mid-Edo period), Mu Cun Li Xing (jiang Hu Shi Dai Zhong) Qi)
Q43014, daughter of Nabeshima Naotsugu (wife of Horikawa Yasuzane), Guo Dao Zhi Heng Noniang (ku He Kang Shi Noqi)
Q43062, daughter of Moridera Tadakatsu (wife of Iki Tadashige), Sen Si Zhong Sheng Noniang (yi Mu Zhong Fan Nozheng Shi)
Q43066, daughter of Okabe Yoshifumi (wife of Ikeda Toshishige), Gang Bu Jia Shen Noniang (chi Tian Li Zhong Noqi)
Q43070, daughter of Abe Nobuhide (wife of Ikeda Tomomasa), An Bu Xin Xiu Noniang (chi Tian You Zheng Noqi)
Q43094, Tsubouchi Sadatsugu (son of Ikeda Tomomasa), Ping Nei Ding Ci (chi Tian You Zheng Nozi)
Q43110, daughter of Hino Sukekatsu (Wife of Sanjo Sanehide), Ri Ye Zi Sheng Noniang (San Tiao Shi Xiu Nozheng Shi)
Q43122, Daughter of Iki Yukikazu (Wife of Ikeda Nagataka), Yi Mu Xing He Noniang (Chi Tian Chang Qiao Nozheng Shi)
Q43159, Daughter of Takatsuji Suinaga (Wife of Anenokoji Sanemichi), Gao Sip Sui Chang Noniang (Zi Xiao Lu Shi Dao Noqi)
Q43179, Daughter of Ikeda Masasada (Wife of Ikeda Teruna), Chi Tian Zheng Zhen Noniang (Chi Tian Hui Ming Noqi)
Q43203, Daughter of Naito Kiyonari (Wife of Nagai Naomasa), Nei Teng Qing Cheng Noniang (Yong Jing Shang Zheng Nozheng Shi)
Q43235, Daughter of Arima Yorimoto (Wife of Honjo Sukenori), You Ma Lai Yuan Noniang (ben Zhuang Zi Xun Nozheng Shi)
Q43247, Arima clan (wife of Kagami Toshinao), You Ma Shi (ge Wu Li Zhi Noqi)
Q43255, Daughter of Hijikata Toyoyoshi (wife of Kawahira Teruki), Tu Fang Li Yi Noniang (he Qi Hui Ji Noqi)
Q43259, Daughter of Higashizono Motomasa (wife of Kawahira Teruki), Dong Yuan Ji Ya Noniang (he Qi Hui Ji Noqi)
Q43275, Granddaughter of Minase Kanetoshi (wife of Sakurai Kanesato), Shui Wu Lai Jian Jun Nosun Niang (ying Jing Jian Li Noqi)
Q43292, Daughter of Anenokoji Kinryo (wife of Ogasawara Nagaoka), Zi Xiao Lu Gong Liang Noniang (xiao Li Yuan Chang Qiu Noqi)
Q43304, daughter of Ii Naotoshi (wife of Abe Masayoshi), Jing Yi Zhi Wei Noniang (a Bu Zheng Yun Nozheng Shi)
Q43308, daughter of Ii Naotoshi (wife of Matsudaira Tadamasa), Jing Yi Zhi Wei Noniang (song Ping Zhong Shun Nozheng Shi)
Q43327, daughter of Yoshida Kaneji (wife of Funabashi Hideaki), Ji Tian Jian Zhi Noniang (chuan Qiao Xiu Xiang Noqi)
Q43335, daughter of Murai Sadakatsu (wife of Maeda Gen'i), Cun Jing Zhen Sheng Noniang (qian Tian Xuan Yi Nozheng Shi)
Q43347, Choshoin (wife of Horio Tadashi), Chang Song Yuan (ku Wei Zhong Shi Nozheng Shi)
Q43355, daughter of Tanabe Chikakane (wife of Nada Kanki), Tian Bei Qin Yuan Noniang (nai Duo Jian Ji Noqi)
Q43403, daughter of Chosokabe Kunichika (wife of Ike Yorikazu), Chang Zong Wo Bu Guo Qin Noniang (chi Lai He Noqi)
Q43411, daughter of Yoshimatsu Masazumi (second wife of Shibata Asao), Ji Song Zheng Cheng Noniang (chai Tian Zhao Yi Noji Shi)
Q43419, Satake Yoshihide (lord of Kaminokae Castle), Zuo Zhu Yi Xiu (shang Nojia Jiang Cheng Zhu)
Q43555, daughter of Naito Kunisada (wife of Matsunaga Nagayori), Nei Teng Guo Zhen Noniang (song Yong Chang Lai) Nozheng Shi)
Q43602, Tsūsen-in (housewife of Prince Fushimi Sadatake) , Tong Quan Yuan (fu Jian Gong Zhen Jian Qin Wang Nojia Nu Fang) 
Q43603, Daughter of Fujitani Tameshige (second wife of Higashizono Motonaga), Teng Gu Wei Mao Noniang (dong Yuan Ji Chang Noji Shi)
Q43651, Daughter of Masayoshimachi Kinmichi (wife of Yamashina Yorikoto), Zheng Qin Ting Gong Tong Noniang (shan Ke Lai Yan Noqi)
Q43658, Yagi clan (concubine of Tokugawa Narimasa) , Ba Mu Shi (de Chuan Qi Kuang Noce Shi) 
Q43667, Daughter of Nakayama Atsuchika (wife of Yanagiwara Suketaka), Zhong Shan Du Qin Noniang (liu Yuan Zi Yao Noqi) )
Q43695, Daughter of Asukai Masatsuna (wife of Kutsuki Harutsuna), Fei Niao Jing Ya Gang Noniang (xiu Mu Qing Gang Nozheng Shi)
Q43735, Yoshiko Ichijo (third daughter of Ichijo Saneyoshi) , Yi Tiao Liang Zi (yi Tiao Shi Liang Nosan Nu) 
Q43764, Daughter of Tobojo Sukenaga (wife of Kiyooka Toshinaga), Dong Fang Cheng Zi Chang Noniang (qing Gang Zhi Chang Noqi)
Q43772, Daughter of Sakurai Kanetomo (wife of Nishinotoin Noriatsu), Ying Jing Jian Gong Noniang (xi Dong Yuan Fan Du Noqi)
Q43776, Ryushouin (second wife of Nishinotoin Noriatsu), Long Song Yuan (xi Dong Yuan Fan Du Nohou Qi )
Q43784, Daughter of Matsudaira Mitsuhiro (wife of Imashiro Sadatane), Song Ping Guang Xi Noniang (jin Cheng Ding Zhong Noqi)
Q43792, Daughter of Imashiro Sadatane (wife of Reizei Tameyatsu), Jin Cheng Ding Zhong Noniang (leng Quan Wei Tai Noqi)
Q43796, Daughter of Imashiro Sadatane (wife of Nakayama Aichika), Jin Cheng Ding Zhong Noniang (zhong Shan Ai Qin Nozheng Shi)
Q43808, Daughter of Horikawa Yasuzane (wife of Nabeshima Naoharu), Ku He Kang Shi Noniang (guo Dao Zhi Wen Noqi)
Q43819, Princess Arisugawa Sachiko (wife of Mori Narifusa) , You Qi Chuan Gong Xing Zi Nu Wang (mao Li Qi Fang Nozheng Shi) 
Q43831, Xing Shan Yuan (Mao Li Kuang Guang Ce Shi) ,
Q43856, Daughter of Dongfang Castle (Wife of Shichijo Shinzen), Dong Fang Cheng Zi Chang Noniang (Qi Tiao Xin Quan NoqiDaughter of Seikanji Hisada (wife of Yoshida Kaneaki)
Q42532, Daughter of Seikanji Hisada (wife of the head of the Reizei family), Qing Xian Si Xi Ding Noniang (leng Quan Zong Jia Noqi)
Q42540, Daughter of Manrikoji Hisafusa (wife of Kanshuji Takaaki), Mo Li Xiao Lu Shang Fang Noniang (quan Xiu Si Gao Xian Noqi)
Q42552, Daughter of Makino Nobunari (wife of Abe Masayoshi), Mu Ye Xin Cheng Noniang (a Bu Zheng Neng Nozheng Shi)
Q42605, Daughter of Karasuma Mitsuyoshi (wife of Hirohashi Kanetane), Wu Wan Guang Rong Noniang (guang Qiao Jian Yin Noqi) )
Q42609, Daughter of Karasuma Mitsuyoshi (wife of Karasuma Mitsutane), Wu Wan Guang Rong Noniang (wu Wan Guang Yin Nozheng Shi)
Q42625, Daughter of Hiramatsu Tokikata (wife of Uramatsu Masumitsu), Ping Song Shi Fang Noniang (li Song Yi Guang Noqi)
Q42629, Daughter of Shonin (wife of Seikanji Hidesada), Chang Qin Noniang (qing Xian Si Xiu Ding Noqi)
Q42637, Daughter of Shojoin (daughter of Yamauchi Toyoshiki), Qing Jing Yuan (shan Nei Li Fu Noniang)
Q42649, Daughter of Yamauchi Naomichi (mother of Naito Takaharu), Shan Nei Zhi Tong Noniang (nei Teng Long Chun Nomu)
Q42669, Daughter of Naito Okimori (wife of Wachi Motogo), Nei Teng Xing Sheng Noniang (he Zhi Yuan Xiang Noqi)
Q42693, daughter of Sasey Motoyoshi (wife of Kodama Mototsugu), Zuo Shi Yuan Jia Noniang (er Yu Yuan Ci Noqi)
Q42701, daughter of Hirohata Toyotada (wife of Ogura Nobuyuki), Guang Fan Li Zhong Noniang (xiao Cang Xuan Ji Noqi)
Q42842, daughter of Kimura Katsumori (wife of Masagimachi Suetoshi), Mu Cun Sheng Sheng Noniang (zheng Qin Ting Ji Jun Noqi)
Q42850, Miyake clan (concubine of Tokugawa Munekan), San Zhai Shi (de Chuan Zong Han Noce Shi)
Q42870, Yurinin (wife of Hosokawa Shigetaka), You Lin Yuan (xi Chuan Zhong Xian Nozheng Shi) )
Q42874, Daughter of Kuga Michio (wife of Chigusa Arimasa), Jiu Wo Tong Xiong Noniang (qian Zhong You Zheng Noqi)
Q42878, Daughter of Kuga Michio (second wife of Sakai Tadanori), Jiu Wo Tong Xiong Noniang (jiu Jing Zhong Guan Noji Shi)
Q42966, Daughter of Ogasawara Nagataka (wife of Hojo Ujitaka), Xiao Li Yuan Chang Yao Noniang (bei Tiao Shi Qiao Nozheng Shi)
Q42970, Daughter of Ogasawara Nagataka (wife of Ogasawara Nagayasu), Xiao Li Yuan Chang Yao Noniang (xiao Li Yuan Chang Bao Nozheng Shi)
Q42998, Kimura Toyoyuki (mid-Edo period), Mu Cun Li Xing (jiang Hu Shi Dai Zhong) Qi)
Q43014, daughter of Nabeshima Naotsugu (wife of Horikawa Yasuzane), Guo Dao Zhi Heng Noniang (ku He Kang Shi Noqi)
Q43062, daughter of Moridera Tadakatsu (wife of Iki Tadashige), Sen Si Zhong Sheng Noniang (yi Mu Zhong Fan Nozheng Shi)
Q43066, daughter of Okabe Yoshifumi (wife of Ikeda Toshishige), Gang Bu Jia Shen Noniang (chi Tian Li Zhong Noqi)
Q43070, daughter of Abe Nobuhide (wife of Ikeda Tomomasa), An Bu Xin Xiu Noniang (chi Tian You Zheng Noqi)
Q43094, Tsubouchi Sadatsugu (son of Ikeda Tomomasa), Ping Nei Ding Ci (chi Tian You Zheng Nozi)
Q43110, daughter of Hino Sukekatsu (Wife of Sanjo Sanehide), Ri Ye Zi Sheng Noniang (San Tiao Shi Xiu Nozheng Shi)
Q43122, Daughter of Iki Yukikazu (Wife of Ikeda Nagataka), Yi Mu Xing He Noniang (Chi Tian Chang Qiao Nozheng Shi)
Q43159, Daughter of Takatsuji Suinaga (Wife of Anenokoji Sanemichi), Gao Sip Sui Chang Noniang (Zi Xiao Lu Shi Dao Noqi)
Q43179, Daughter of Ikeda Masasada (Wife of Ikeda Teruna), Chi Tian Zheng Zhen Noniang (Chi Tian Hui Ming Noqi)
